RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,DEFUNCION,POBLACION,PROP
354048,2020,Nuevo León,19,33,76,43228,0.00175812
354050,2020,Nuevo León,19,34,77,42492,0.001812106
354052,2020,Nuevo León,19,35,79,41785.5,0.001890608
354054,2020,Nuevo León,19,36,80,41073.5,0.001947728
354056,2020,Nuevo León,19,37,83,40406.5,0.002054125
354058,2020,Nuevo León,19,38,85,39788.5,0.002136296
354060,2020,Nuevo León,19,39,89,39260,0.002266938
354062,2020,Nuevo León,19,40,93,38836.5,0.002394655
354064,2020,Nuevo León,19,41,97.5,38507,0.002532007
354066,2020,Nuevo León,19,42,104,38261.5,0.002718137
354068,2020,Nuevo León,19,43,110.5,38082.5,0.002901595
354070,2020,Nuevo León,19,44,118.5,37952.5,0.003122324
354072,2020,Nuevo León,19,45,126.5,37600,0.003364362
354074,2020,Nuevo León,19,46,135,37101.5,0.003638667
354076,2020,Nuevo León,19,47,144,36427,0.003953112
354078,2020,Nuevo León,19,48,152,35589,0.004270983
354080,2020,Nuevo León,19,49,161,34627.5,0.004649484
354082,2020,Nuevo León,19,50,169.5,33598.5,0.005044868
354084,2020,Nuevo León,19,51,177.5,32506,0.00546053
354086,2020,Nuevo León,19,52,186.5,31393,0.005940815
354088,2020,Nuevo León,19,53,195.5,30291,0.006454062
354090,2020,Nuevo León,19,54,204.5,29214,0.007000068
354092,2020,Nuevo León,19,55,214,28148,0.007602672
354094,2020,Nuevo León,19,56,224,27074.5,0.008273468
354096,2020,Nuevo León,19,57,234,25994.5,0.009001904
354098,2020,Nuevo León,19,58,243.5,24892.5,0.009782063
354100,2020,Nuevo León,19,59,253,23762.5,0.010647028
354102,2020,Nuevo León,19,60,262,22600.5,0.011592664
354104,2020,Nuevo León,19,61,270,21407,0.012612697
354106,2020,Nuevo León,19,62,278,20205.5,0.01375863
354108,2020,Nuevo León,19,63,284,19013,0.014937148
354110,2020,Nuevo León,19,64,291,17855.5,0.016297499
354112,2020,Nuevo León,19,65,297,16738,0.017744055
354114,2020,Nuevo León,19,66,301,15646.5,0.019237529
354116,2020,Nuevo León,19,67,306.5,14609.5,0.0209795
354118,2020,Nuevo León,19,68,310,13597.5,0.022798309
354120,2020,Nuevo León,19,69,313,12627,0.024788152
354122,2020,Nuevo León,19,70,318,11888.5,0.026748539
354124,2020,Nuevo León,19,71,323,11088.5,0.029129278
354126,2020,Nuevo León,19,72,327,10331,0.031652309
354128,2020,Nuevo León,19,73,330,9611,0.034335657
354130,2020,Nuevo León,19,74,333.5,8920.5,0.037385797
354132,2020,Nuevo León,19,75,335,8264.5,0.040534818
354134,2020,Nuevo León,19,76,336.5,7621.5,0.044151414
354136,2020,Nuevo León,19,77,336,7011.5,0.047921272
354138,2020,Nuevo León,19,78,335,6451,0.051929933
354140,2020,Nuevo León,19,79,332,5882,0.056443387
354142,2020,Nuevo León,19,80,327,5326.5,0.061391157
354144,2020,Nuevo León,19,81,320.5,4797.5,0.066805628
354146,2020,Nuevo León,19,82,312,4304,0.072490706
354148,2020,Nuevo León,19,83,302.5,3839.5,0.0787863
354150,2020,Nuevo León,19,84,291.5,3402.5,0.0856723
354152,2020,Nuevo León,19,85,278.5,2997,0.09292626
354154,2020,Nuevo León,19,86,265,2618.5,0.101202979
354156,2020,Nuevo León,19,87,250.5,2270,0.110352423
354158,2020,Nuevo León,19,88,234,1946.5,0.120215772
354160,2020,Nuevo León,19,89,217,1646.5,0.131794716
354162,2020,Nuevo León,19,90,197.5,1371.5,0.144002917
354164,2020,Nuevo León,19,91,177.5,1120.5,0.158411423
354166,2020,Nuevo León,19,92,157,909.5,0.17262232
354168,2020,Nuevo León,19,93,137,720,0.190277778
354170,2020,Nuevo León,19,94,117.5,565.5,0.207780725
354172,2020,Nuevo León,19,95,99.5,434.5,0.228998849
354174,2020,Nuevo León,19,96,82,327.5,0.250381679
354176,2020,Nuevo León,19,97,66.5,239.5,0.277661795
354178,2020,Nuevo León,19,98,52,171.5,0.303206997
354180,2020,Nuevo León,19,99,40,118.5,0.337552743
354182,2020,Nuevo León,19,100,30,79,0.379746835
354184,2020,Nuevo León,19,101,21.5,51,0.421568627
354186,2020,Nuevo León,19,102,14.5,32,0.453125
354188,2020,Nuevo León,19,103,9,19,0.473684211
354190,2020,Nuevo León,19,104,6,10.5,0.571428571
354192,2020,Nuevo León,19,105,3,5.5,0.545454545
354194,2020,Nuevo León,19,106,2,3,0.666666667
354196,2020,Nuevo León,19,107,1.5,1.5,1
354198,2020,Nuevo León,19,108,0,0.5,0
354200,2020,Nuevo León,19,109,0.5,0,0
371802,2020,Oaxaca,20,0,663.5,36494.5,0.018180822
371804,2020,Oaxaca,20,1,40.5,36642,0.001105289
371806,2020,Oaxaca,20,2,21,36798.5,0.000570675
371808,2020,Oaxaca,20,3,15,37006.5,0.000405334
371810,2020,Oaxaca,20,4,13,37425.5,0.000347357
371812,2020,Oaxaca,20,5,12,37883,0.000316765
371814,2020,Oaxaca,20,6,11,38234,0.000287702
371816,2020,Oaxaca,20,7,11,38551.5,0.000285333
371818,2020,Oaxaca,20,8,11,38809,0.000283439
371820,2020,Oaxaca,20,9,11,39033.5,0.000281809
371822,2020,Oaxaca,20,10,12,39171.5,0.000306345
371824,2020,Oaxaca,20,11,13,39229.5,0.000331383
371826,2020,Oaxaca,20,12,15,39196.5,0.000382687
371828,2020,Oaxaca,20,13,17.5,39126.5,0.000447267
371830,2020,Oaxaca,20,14,20.5,39069,0.000524713
371832,2020,Oaxaca,20,15,23,38840,0.000592173
371834,2020,Oaxaca,20,16,27,38284,0.000705255
371836,2020,Oaxaca,20,17,31,37624.5,0.000823931
371838,2020,Oaxaca,20,18,34,36942,0.000920362
371840,2020,Oaxaca,20,19,37.5,36287,0.001033428
371842,2020,Oaxaca,20,20,40,35734,0.001119382
371844,2020,Oaxaca,20,21,44,35236,0.001248723
371846,2020,Oaxaca,20,22,46,34791,0.001322181
371848,2020,Oaxaca,20,23,48.5,34412.5,0.001409372
371850,2020,Oaxaca,20,24,51,34071,0.001496874
371852,2020,Oaxaca,20,25,52,33760.5,0.001540262
371854,2020,Oaxaca,20,26,53.5,33407.5,0.001601437
371856,2020,Oaxaca,20,27,55,33004.5,0.001666439
371858,2020,Oaxaca,20,28,56,32533,0.001721329
371860,2020,Oaxaca,20,29,56.5,31879.5,0.001772299
371862,2020,Oaxaca,20,30,56.5,31181.5,0.001811972
371864,2020,Oaxaca,20,31,56.5,30564.5,0.00184855
371866,2020,Oaxaca,20,32,57.5,29939.5,0.00192054
371868,2020,Oaxaca,20,33,58,29321,0.001978104
371870,2020,Oaxaca,20,34,58.5,28714.5,0.002037298
371872,2020,Oaxaca,20,35,59.5,28109,0.00211676
371874,2020,Oaxaca,20,36,61,27514,0.002217053
371876,2020,Oaxaca,20,37,62.5,26949,0.002319196
371878,2020,Oaxaca,20,38,64,26418.5,0.002422545
371880,2020,Oaxaca,20,39,66.5,25937,0.002563905
371882,2020,Oaxaca,20,40,68.5,25519.5,0.002684222
371884,2020,Oaxaca,20,41,72,25171,0.002860435
371886,2020,Oaxaca,20,42,76,24883.5,0.003054233
371888,2020,Oaxaca,20,43,80,24653.5,0.003244975
371890,2020,Oaxaca,20,44,85,24464,0.003474493
371892,2020,Oaxaca,20,45,90.5,24154.5,0.003746714
371894,2020,Oaxaca,20,46,96,23781,0.004036836
371896,2020,Oaxaca,20,47,101,23330.5,0.004329097
371898,2020,Oaxaca,20,48,107,22807.5,0.004691439
371900,2020,Oaxaca,20,49,113.5,22239,0.005103647
371902,2020,Oaxaca,20,50,119.5,21659.5,0.00551721
371904,2020,Oaxaca,20,51,125.5,21078,0.005954075
371906,2020,Oaxaca,20,52,132.5,20499.5,0.006463572
371908,2020,Oaxaca,20,53,139.5,19951,0.006992131
371910,2020,Oaxaca,20,54,147,19423,0.007568347
371912,2020,Oaxaca,20,55,155.5,18904,0.008225772
371914,2020,Oaxaca,20,56,163.5,18386,0.008892636
371916,2020,Oaxaca,20,57,173,17865,0.009683739
371918,2020,Oaxaca,20,58,181.5,17318,0.010480425
371920,2020,Oaxaca,20,59,191,16741,0.011409115
371922,2020,Oaxaca,20,60,199.5,16128,0.012369792
371924,2020,Oaxaca,20,61,209,15485.5,0.013496497
371926,2020,Oaxaca,20,62,217.5,14818,0.014678094
371928,2020,Oaxaca,20,63,225,14137.5,0.015915119
371930,2020,Oaxaca,20,64,233,13460.5,0.017309907
371932,2020,Oaxaca,20,65,241,12794.5,0.018836219
371934,2020,Oaxaca,20,66,248,12130,0.020445177
371936,2020,Oaxaca,20,67,255.5,11487.5,0.022241567
371938,2020,Oaxaca,20,68,262,10846,0.024156371
371940,2020,Oaxaca,20,69,268,10212,0.026243635
371942,2020,Oaxaca,20,70,276,9748,0.0283135
371944,2020,Oaxaca,20,71,285,9216.5,0.030922801
371946,2020,Oaxaca,20,72,291.5,8703.5,0.033492273
371948,2020,Oaxaca,20,73,299,8212.5,0.036407915
371950,2020,Oaxaca,20,74,306,7739,0.039539992
371952,2020,Oaxaca,20,75,312,7284.5,0.042830668
371954,2020,Oaxaca,20,76,317.5,6829.5,0.046489494
371956,2020,Oaxaca,20,77,322.5,6392,0.050453692
371958,2020,Oaxaca,20,78,327.5,5989,0.054683587
371960,2020,Oaxaca,20,79,331,5565,0.059478886
371962,2020,Oaxaca,20,80,332,5139.5,0.064597724
371964,2020,Oaxaca,20,81,331,4722,0.070097416
371966,2020,Oaxaca,20,82,329,4320,0.076157407
371968,2020,Oaxaca,20,83,325,3933.5,0.082623618
371970,2020,Oaxaca,20,84,319,3559,0.089631919
371972,2020,Oaxaca,20,85,311,3199,0.097217881
371974,2020,Oaxaca,20,86,301.5,2851,0.105752368
371976,2020,Oaxaca,20,87,290,2517.5,0.115193644
371978,2020,Oaxaca,20,88,276,2199,0.125511596
371980,2020,Oaxaca,20,89,260,1896,0.137130802
371982,2020,Oaxaca,20,90,242,1610.5,0.150263893
371984,2020,Oaxaca,20,91,221,1344,0.164434524
371986,2020,Oaxaca,20,92,198.5,1113,0.17834681
371988,2020,Oaxaca,20,93,176,897,0.196209588
371990,2020,Oaxaca,20,94,153.5,716.5,0.214235869
371992,2020,Oaxaca,20,95,131.5,561,0.234402852
371994,2020,Oaxaca,20,96,110.5,428.5,0.257876313
371996,2020,Oaxaca,20,97,90.5,320,0.2828125
371998,2020,Oaxaca,20,98,73,233,0.313304721
372000,2020,Oaxaca,20,99,57,164.5,0.346504559
372002,2020,Oaxaca,20,100,43,112.5,0.382222222
372004,2020,Oaxaca,20,101,31,75,0.413333333
372006,2020,Oaxaca,20,102,22,47.5,0.463157895
372008,2020,Oaxaca,20,103,15,29,0.517241379
372010,2020,Oaxaca,20,104,10,17,0.588235294
372012,2020,Oaxaca,20,105,6,9.5,0.631578947
372014,2020,Oaxaca,20,106,3.5,5,0.7
372016,2020,Oaxaca,20,107,2,3,0.666666667
372018,2020,Oaxaca,20,108,0.5,1.5,0.333333333
372020,2020,Oaxaca,20,109,1,0,0
389622,2020,Puebla,21,0,942.5,59292.5,0.015895771
389624,2020,Puebla,21,1,60,59422,0.001009727
389626,2020,Puebla,21,2,31,59715,0.000519133
389628,2020,Puebla,21,3,22,59944.5,0.000367006
389630,2020,Puebla,21,4,19,60451,0.000314304
389632,2020,Puebla,21,5,17,60615.5,0.000280456
389634,2020,Puebla,21,6,16,60691.5,0.000263628
389636,2020,Puebla,21,7,15,60787,0.000246763
389638,2020,Puebla,21,8,15,60868.5,0.000246433
389640,2020,Puebla,21,9,16,60971.5,0.000262418
389642,2020,Puebla,21,10,16.5,61106,0.000270023
389644,2020,Puebla,21,11,19,61288.5,0.000310009
389646,2020,Puebla,21,12,22,61408,0.00035826
389648,2020,Puebla,21,13,25.5,61547,0.000414318
389650,2020,Puebla,21,14,30,61691.5,0.000486291
389652,2020,Puebla,21,15,35.5,61688.5,0.000575472
389654,2020,Puebla,21,16,41,61365.5,0.000668128
389656,2020,Puebla,21,17,47,60933.5,0.000771333
389658,2020,Puebla,21,18,53,60493,0.000876134
389660,2020,Puebla,21,19,59,59981,0.000983645
389662,2020,Puebla,21,20,64,59418.5,0.001077106
389664,2020,Puebla,21,21,70,58841,0.001189647
389666,2020,Puebla,21,22,74,58309.5,0.00126909
389668,2020,Puebla,21,23,78.5,57847.5,0.001357016
389670,2020,Puebla,21,24,81.5,57463.5,0.001418292
389672,2020,Puebla,21,25,84.5,57024,0.001481832
389674,2020,Puebla,21,26,87,56332,0.001544415
389676,2020,Puebla,21,27,88.5,55490,0.001594882
389678,2020,Puebla,21,28,90,54475,0.001652134
389680,2020,Puebla,21,29,90,53235,0.001690617
389682,2020,Puebla,21,30,91,52005,0.001749832
389684,2020,Puebla,21,31,90.5,50896.5,0.001778118
389686,2020,Puebla,21,32,91.5,49754,0.001839048
389688,2020,Puebla,21,33,92,48617,0.001892342
389690,2020,Puebla,21,34,92.5,47500.5,0.001947348
389692,2020,Puebla,21,35,94,46390.5,0.002026277
389694,2020,Puebla,21,36,95,45308.5,0.002096737
389696,2020,Puebla,21,37,97,44290,0.002190111
389698,2020,Puebla,21,38,100,43344.5,0.002307098
389700,2020,Puebla,21,39,103,42487.5,0.002424242
389702,2020,Puebla,21,40,107,41750,0.002562874
389704,2020,Puebla,21,41,112,41125.5,0.002723371
389706,2020,Puebla,21,42,117.5,40595.5,0.002894409
389708,2020,Puebla,21,43,124.5,40148.5,0.003100988
389710,2020,Puebla,21,44,132,39754.5,0.003320379
389712,2020,Puebla,21,45,140,39147.5,0.003576218
389714,2020,Puebla,21,46,148,38421,0.00385206
389716,2020,Puebla,21,47,157,37558.5,0.004180146
389718,2020,Puebla,21,48,165,36566,0.004512389
389720,2020,Puebla,21,49,173.5,35487,0.004889114
389722,2020,Puebla,21,50,182,34377,0.005294237
389724,2020,Puebla,21,51,190.5,33249.5,0.005729409
389726,2020,Puebla,21,52,200,32137,0.006223356
389728,2020,Puebla,21,53,208.5,31070,0.006710653
389730,2020,Puebla,21,54,219,30063,0.007284702
389732,2020,Puebla,21,55,230.5,29094,0.007922596
389734,2020,Puebla,21,56,241.5,28140,0.00858209
389736,2020,Puebla,21,57,253.5,27188.5,0.009323795
389738,2020,Puebla,21,58,265.5,26218,0.010126631
389740,2020,Puebla,21,59,277.5,25206.5,0.011009065
389742,2020,Puebla,21,60,289,24149.5,0.011967121
389744,2020,Puebla,21,61,300,23052,0.013014055
389746,2020,Puebla,21,62,311,21925,0.014184721
389748,2020,Puebla,21,63,320,20787.5,0.015393867
389750,2020,Puebla,21,64,330,19655.5,0.016789194
389752,2020,Puebla,21,65,338,18544,0.01822692
389754,2020,Puebla,21,66,346,17440.5,0.019838881
389756,2020,Puebla,21,67,353,16377.5,0.021553961
389758,2020,Puebla,21,68,359,15325,0.023425775
389760,2020,Puebla,21,69,364.5,14305,0.025480601
389762,2020,Puebla,21,70,372,13531.5,0.027491409
389764,2020,Puebla,21,71,379.5,12682.5,0.029923122
389766,2020,Puebla,21,72,386,11872.5,0.032512108
389768,2020,Puebla,21,73,392,11105.5,0.035297825
389770,2020,Puebla,21,74,398,10377.5,0.038352204
389772,2020,Puebla,21,75,403,9685.5,0.04160859
389774,2020,Puebla,21,76,407,9009,0.045177045
389776,2020,Puebla,21,77,410.5,8372.5,0.049029561
389778,2020,Puebla,21,78,413,7787,0.053037113
389780,2020,Puebla,21,79,414.5,7189,0.057657532
389782,2020,Puebla,21,80,414,6601,0.06271777
389784,2020,Puebla,21,81,411,6034,0.068114021
389786,2020,Puebla,21,82,406,5496,0.073871907
389788,2020,Puebla,21,83,399,4982.5,0.080080281
389790,2020,Puebla,21,84,391,4492.5,0.087033945
389792,2020,Puebla,21,85,380.5,4027,0.094487211
389794,2020,Puebla,21,86,368,3581,0.102764591
389796,2020,Puebla,21,87,353,3154,0.11192137
389798,2020,Puebla,21,88,335.5,2753.5,0.121844925
389800,2020,Puebla,21,89,316,2373,0.13316477
389802,2020,Puebla,21,90,293.5,2016,0.145585317
389804,2020,Puebla,21,91,268.5,1683,0.159536542
389806,2020,Puebla,21,92,242.5,1394,0.173959828
389808,2020,Puebla,21,93,215.5,1127,0.191215617
389810,2020,Puebla,21,94,189,901.5,0.209650582
389812,2020,Puebla,21,95,162.5,708.5,0.229357798
389814,2020,Puebla,21,96,137,543.5,0.252069917
389816,2020,Puebla,21,97,113,406.5,0.27798278
389818,2020,Puebla,21,98,90,295.5,0.304568528
389820,2020,Puebla,21,99,70.5,209,0.337320574
389822,2020,Puebla,21,100,54,143,0.377622378
389824,2020,Puebla,21,101,39,94.5,0.412698413
389826,2020,Puebla,21,102,27,59.5,0.453781513
389828,2020,Puebla,21,103,18.5,36.5,0.506849315
389830,2020,Puebla,21,104,12,21.5,0.558139535
389832,2020,Puebla,21,105,8,12,0.666666667
389834,2020,Puebla,21,106,4.5,6,0.75
389836,2020,Puebla,21,107,2.5,3.5,0.714285714
389838,2020,Puebla,21,108,0.5,2.5,0.2
389840,2020,Puebla,21,109,1.5,0.5,3
407442,2020,Querétaro,22,0,234,19461.5,0.012023739
407444,2020,Querétaro,22,1,16,19587.5,0.000816847
407446,2020,Querétaro,22,2,8,19687,0.00040636
407448,2020,Querétaro,22,3,5.5,19819.5,0.000277504
407450,2020,Querétaro,22,4,4.5,19923,0.00022587
407452,2020,Querétaro,22,5,4.5,19918,0.000225926
407454,2020,Querétaro,22,6,4.5,19855.5,0.000226637
407456,2020,Querétaro,22,7,4.5,19795.5,0.000227324
407458,2020,Querétaro,22,8,4,19729,0.000202747
407460,2020,Querétaro,22,9,4.5,19700,0.000228426
407462,2020,Querétaro,22,10,5,19712,0.000253653
407464,2020,Querétaro,22,11,5,19747.5,0.000253197
407466,2020,Querétaro,22,12,6,19774.5,0.000303421
407468,2020,Querétaro,22,13,8,19821,0.000403612
407470,2020,Querétaro,22,14,9,19883,0.000452648
407472,2020,Querétaro,22,15,10,19951.5,0.000501215
407474,2020,Querétaro,22,16,13,19982.5,0.000650569
407476,2020,Querétaro,22,17,14,20002.5,0.000699913
407478,2020,Querétaro,22,18,16,20047,0.000798124
407480,2020,Querétaro,22,19,19,20049.5,0.000947655
407482,2020,Querétaro,22,20,20.5,20055,0.001022189
407484,2020,Querétaro,22,21,22,20114.5,0.001093738
407486,2020,Querétaro,22,22,24,20207,0.001187707
407488,2020,Querétaro,22,23,25.5,20331,0.001254242
407490,2020,Querétaro,22,24,27,20450,0.001320293
407492,2020,Querétaro,22,25,29,20500.5,0.0014146
407494,2020,Querétaro,22,26,30,20443,0.001467495
407496,2020,Querétaro,22,27,30,20317.5,0.00147656
407498,2020,Querétaro,22,28,31,20110.5,0.001541483
407500,2020,Querétaro,22,29,31.5,19811.5,0.001589986
407502,2020,Querétaro,22,30,32,19470.5,0.001643512
407504,2020,Querétaro,22,31,32,19116.5,0.001673947
407506,2020,Querétaro,22,32,32,18726.5,0.001708808
407508,2020,Querétaro,22,33,32.5,18316,0.001774405
407510,2020,Querétaro,22,34,32.5,17921,0.001813515
407512,2020,Querétaro,22,35,33.5,17522.5,0.001911828
407514,2020,Querétaro,22,36,33.5,17096,0.001959523
407516,2020,Querétaro,22,37,35,16681,0.002098196
407518,2020,Querétaro,22,38,35,16278,0.002150141
407520,2020,Querétaro,22,39,36,15919,0.002261449
407522,2020,Querétaro,22,40,38,15603.5,0.002435351
407524,2020,Querétaro,22,41,39.5,15322.5,0.002577908
407526,2020,Querétaro,22,42,41.5,15071,0.002753633
407528,2020,Querétaro,22,43,43.5,14849,0.00292949
407530,2020,Querétaro,22,44,46.5,14656,0.003172762
407532,2020,Querétaro,22,45,49,14386.5,0.003405971
407534,2020,Querétaro,22,46,52,14062,0.003697909
407536,2020,Querétaro,22,47,54,13684.5,0.00394607
407538,2020,Querétaro,22,48,57.5,13257.5,0.004337168
407540,2020,Querétaro,22,49,59.5,12807.5,0.004645715
407542,2020,Querétaro,22,50,63,12351,0.005100802
407544,2020,Querétaro,22,51,65,11885,0.005469079
407546,2020,Querétaro,22,52,68.5,11425.5,0.005995361
407548,2020,Querétaro,22,53,71,10984,0.006463948
407550,2020,Querétaro,22,54,74,10562,0.007006249
407552,2020,Querétaro,22,55,77.5,10153.5,0.007632836
407554,2020,Querétaro,22,56,81,9749.5,0.008308118
407556,2020,Querétaro,22,57,84,9352,0.008982036
407558,2020,Querétaro,22,58,88,8948.5,0.00983405
407560,2020,Querétaro,22,59,92,8540.5,0.010772203
407562,2020,Querétaro,22,60,94,8124.5,0.011569943
407564,2020,Querétaro,22,61,98,7701,0.01272562
407566,2020,Querétaro,22,62,100,7273.5,0.013748539
407568,2020,Querétaro,22,63,103,6846.5,0.015044183
407570,2020,Querétaro,22,64,105,6427,0.016337327
407572,2020,Querétaro,22,65,106.5,6023,0.017682218
407574,2020,Querétaro,22,66,109,5622.5,0.019386394
407576,2020,Querétaro,22,67,110,5239.5,0.02099437
407578,2020,Querétaro,22,68,111,4862,0.022830111
407580,2020,Querétaro,22,69,112,4495,0.024916574
407582,2020,Querétaro,22,70,113,4211.5,0.026831295
407584,2020,Querétaro,22,71,114,3903,0.029208301
407586,2020,Querétaro,22,72,115,3614.5,0.031816295
407588,2020,Querétaro,22,73,116,3340.5,0.034725341
407590,2020,Querétaro,22,74,116,3079.5,0.037668453
407592,2020,Querétaro,22,75,115.5,2831.5,0.0407911
407594,2020,Querétaro,22,76,115,2590,0.044401544
407596,2020,Querétaro,22,77,114.5,2369,0.04833263
407598,2020,Querétaro,22,78,113.5,2168,0.052352399
407600,2020,Querétaro,22,79,112,1970,0.056852792
407602,2020,Querétaro,22,80,110,1780,0.061797753
407604,2020,Querétaro,22,81,108,1601.5,0.067436778
407606,2020,Querétaro,22,82,105,1435,0.073170732
407608,2020,Querétaro,22,83,101.5,1282.5,0.0791423
407610,2020,Querétaro,22,84,98,1140.5,0.085927225
407612,2020,Querétaro,22,85,94,1014,0.09270217
407614,2020,Querétaro,22,86,91,896.5,0.101505856
407616,2020,Querétaro,22,87,86,786,0.109414758
407618,2020,Querétaro,22,88,82.5,684,0.120614035
407620,2020,Querétaro,22,89,77,588.5,0.130841121
407622,2020,Querétaro,22,90,71,493.5,0.143870314
407624,2020,Querétaro,22,91,64,408.5,0.156670747
407626,2020,Querétaro,22,92,57.5,337,0.170623145
407628,2020,Querétaro,22,93,51,270.5,0.188539741
407630,2020,Querétaro,22,94,44.5,217,0.205069124
407632,2020,Querétaro,22,95,38,171,0.222222222
407634,2020,Querétaro,22,96,33,132,0.25
407636,2020,Querétaro,22,97,27.5,99.5,0.27638191
407638,2020,Querétaro,22,98,21.5,72.5,0.296551724
407640,2020,Querétaro,22,99,17,51.5,0.330097087
407642,2020,Querétaro,22,100,13,35.5,0.366197183
407644,2020,Querétaro,22,101,9.5,23.5,0.404255319
407646,2020,Querétaro,22,102,6.5,15,0.433333333
407648,2020,Querétaro,22,103,4.5,9.5,0.473684211
407650,2020,Querétaro,22,104,3,6,0.5
407652,2020,Querétaro,22,105,2,3.5,0.571428571
407654,2020,Querétaro,22,106,1,1.5,0.666666667
407656,2020,Querétaro,22,107,0.5,0.5,1
407658,2020,Querétaro,22,108,0,0.5,0
407660,2020,Querétaro,22,109,0.5,0,0
425262,2020,Quintana Roo,23,0,152.5,14973.5,0.01018466
425264,2020,Quintana Roo,23,1,11,15087.5,0.00072908
425266,2020,Quintana Roo,23,2,6,15252,0.000393391
425268,2020,Quintana Roo,23,3,4,15362.5,0.000260374
425270,2020,Quintana Roo,23,4,3.5,15334,0.000228251
425272,2020,Quintana Roo,23,5,3.5,15206.5,0.000230165
425274,2020,Quintana Roo,23,6,3.5,15009,0.000233193
425276,2020,Quintana Roo,23,7,3.5,14812,0.000236295
425278,2020,Quintana Roo,23,8,3.5,14605.5,0.000239636
425280,2020,Quintana Roo,23,9,3.5,14463.5,0.000241988
425282,2020,Quintana Roo,23,10,3.5,14422,0.000242685
425284,2020,Quintana Roo,23,11,4,14439,0.000277027
425286,2020,Quintana Roo,23,12,5,14453.5,0.000345937
425288,2020,Quintana Roo,23,13,5.5,14492.5,0.000379507
425290,2020,Quintana Roo,23,14,6.5,14518,0.00044772
425292,2020,Quintana Roo,23,15,8,14600.5,0.000547926
425294,2020,Quintana Roo,23,16,9.5,14737,0.000644636
425296,2020,Quintana Roo,23,17,11,14887.5,0.000738875
425298,2020,Quintana Roo,23,18,12,15075.5,0.000795993
425300,2020,Quintana Roo,23,19,14.5,15194.5,0.000954293
425302,2020,Quintana Roo,23,20,16,15294,0.001046162
425304,2020,Quintana Roo,23,21,17.5,15469.5,0.001131258
425306,2020,Quintana Roo,23,22,19,15686,0.001211271
425308,2020,Quintana Roo,23,23,20,15945.5,0.001254272
425310,2020,Quintana Roo,23,24,22.5,16190,0.001389747
425312,2020,Quintana Roo,23,25,24,16331.5,0.001469553
425314,2020,Quintana Roo,23,26,25,16352,0.001528865
425316,2020,Quintana Roo,23,27,25,16320,0.001531863
425318,2020,Quintana Roo,23,28,26,16219,0.001603058
425320,2020,Quintana Roo,23,29,26.5,16069.5,0.001649087
425322,2020,Quintana Roo,23,30,27,15871.5,0.001701162
425324,2020,Quintana Roo,23,31,27.5,15616,0.001761014
425326,2020,Quintana Roo,23,32,27.5,15312.5,0.001795918
425328,2020,Quintana Roo,23,33,27.5,14971,0.001836885
425330,2020,Quintana Roo,23,34,28.5,14654,0.001944861
425332,2020,Quintana Roo,23,35,28.5,14331.5,0.001988626
425334,2020,Quintana Roo,23,36,28.5,13956,0.002042132
425336,2020,Quintana Roo,23,37,30,13572.5,0.002210352
425338,2020,Quintana Roo,23,38,30,13187,0.002274968
425340,2020,Quintana Roo,23,39,31,12841,0.002414142
425342,2020,Quintana Roo,23,40,32,12528,0.002554278
425344,2020,Quintana Roo,23,41,33,12231,0.002698062
425346,2020,Quintana Roo,23,42,34.5,11958.5,0.002884977
425348,2020,Quintana Roo,23,43,36,11711,0.003074033
425350,2020,Quintana Roo,23,44,38,11491.5,0.003306792
425352,2020,Quintana Roo,23,45,40,11215,0.003566652
425354,2020,Quintana Roo,23,46,41.5,10896,0.003808737
425356,2020,Quintana Roo,23,47,44,10535.5,0.004176356
425358,2020,Quintana Roo,23,48,45.5,10142.5,0.004486073
425360,2020,Quintana Roo,23,49,47.5,9724.5,0.00488457
425362,2020,Quintana Roo,23,50,49.5,9306.5,0.005318863
425364,2020,Quintana Roo,23,51,51,8884,0.005740657
425366,2020,Quintana Roo,23,52,52,8462.5,0.006144756
425368,2020,Quintana Roo,23,53,54,8056,0.006703078
425370,2020,Quintana Roo,23,54,56,7662,0.007308797
425372,2020,Quintana Roo,23,55,58,7286.5,0.007959926
425374,2020,Quintana Roo,23,56,59.5,6918.5,0.00860013
425376,2020,Quintana Roo,23,57,61.5,6558,0.009377859
425378,2020,Quintana Roo,23,58,62.5,6198.5,0.010083085
425380,2020,Quintana Roo,23,59,64.5,5836.5,0.011051144
425382,2020,Quintana Roo,23,60,66,5474.5,0.012055896
425384,2020,Quintana Roo,23,61,67,5113.5,0.013102572
425386,2020,Quintana Roo,23,62,67.5,4759,0.014183652
425388,2020,Quintana Roo,23,63,68.5,4416.5,0.015510019
425390,2020,Quintana Roo,23,64,68.5,4086.5,0.016762511
425392,2020,Quintana Roo,23,65,69.5,3770.5,0.018432569
425394,2020,Quintana Roo,23,66,69,3468.5,0.019893326
425396,2020,Quintana Roo,23,67,69,3185,0.02166405
425398,2020,Quintana Roo,23,68,69,2911,0.023703195
425400,2020,Quintana Roo,23,69,68,2659.5,0.025568716
425402,2020,Quintana Roo,23,70,68,2459,0.027653518
425404,2020,Quintana Roo,23,71,68.5,2249.5,0.030451211
425406,2020,Quintana Roo,23,72,67.5,2056.5,0.032822757
