"","year","state","CVE_GEO","population","deaths","mort_rate"
"1770",2023,"Oaxaca",20,4197184,30040,0.00715717967094128
"1771",2023,"Puebla",21,6752285,41678,0.00617242903698526
"1772",2023,"Queretaro",22,2378151,12767,0.00536845641845282
"1773",2023,"Quintana Roo",23,1817453,8386,0.00461414958185989
"1774",2023,"San Luis Potosi",24,2913902,19972,0.00685403970346292
"1775",2023,"Sinaloa",25,3217716,21422,0.0066575173197386
"1776",2023,"Sonora",26,3164534,19448,0.00614561259256497
"1777",2023,"State of Mexico",15,17855292,105536,0.00591062862483571
"1778",2023,"Tabasco",27,2639780,15197,0.00575691913720083
"1779",2023,"Tamaulipas",28,3722023,23989,0.00644515093001843
"1780",2023,"Tlaxcala",29,1418206,8356,0.00589195081673607
"1781",2023,"Veracruz",30,8656535,63188,0.00729945642222899
"1782",2023,"Yucatan",31,2320449,15614,0.00672887014538997
"1783",2023,"Zacatecas",32,1694518,11055,0.00652397909021917
"1784",2024,"Aguascalientes",1,1498747,8115,0.00541452293148877
"1785",2024,"Baja California",2,3823900,20795,0.00543816522398598
"1786",2024,"Baja California Sur",3,860826,4542,0.00527632762021593
"1787",2024,"Campeche",4,1057141,6283,0.00594338881946685
"1788",2024,"Chiapas",7,6013625,32099,0.00533771227836787
"1789",2024,"Chihuahua",8,3919228,23730,0.00605476384634933
"1790",2024,"Coahuila",5,3365062,19857,0.00590093139442899
"1791",2024,"Colima",6,826474,4998,0.00604737717096969
"1792",2024,"Durango",10,1921996,11885,0.00618367572044895
"1793",2024,"Guanajuato",11,6403451,37638,0.00587776809723382
"1794",2024,"Guerrero",12,3694274,26058,0.00705361865416588
"1795",2024,"Hidalgo",13,3205637,21047,0.0065656217469414
"1796",2024,"Jalisco",14,8682257,53290,0.00613780495094766
"1797",2024,"Mexico City",9,8957269,71725,0.0080074629889981
"1798",2024,"Michoacan",16,4934209,32569,0.00660065270846857
"1799",2024,"Morelos",17,2115009,14860,0.00702597483036715
"1800",2024,"National",0,131776009,837090,0.00635237025580278
"1801",2024,"Nayarit",18,1348704,8477,0.00628529314067431
"1802",2024,"Nuevo Leon",19,5869790,34978,0.00595898660769806
"1803",2024,"Oaxaca",20,4217189,30313,0.007187963356634
"1804",2024,"Puebla",21,6808528,42289,0.00621118103648836
"1805",2024,"Queretaro",22,2416319,13131,0.00543429903088127
"1806",2024,"Quintana Roo",23,1854043,8675,0.00467896375650403
"1807",2024,"San Luis Potosi",24,2931924,20222,0.00689717741660425
"1808",2024,"Sinaloa",25,3240893,21816,0.00673147802164403
"1809",2024,"Sonora",26,3199514,19911,0.00622313263826944
"1810",2024,"State of Mexico",15,18014388,108164,0.00600431166465383
"1811",2024,"Tabasco",27,2665704,15514,0.0058198509661988
"1812",2024,"Tamaulipas",28,3749420,24430,0.00651567442431096
"1813",2024,"Tlaxcala",29,1432899,8519,0.00594528993320534
"1814",2024,"Veracruz",30,8698177,64059,0.00736464663802542
"1815",2024,"Yucatan",31,2344237,15899,0.00678216409006427
"1816",2024,"Zacatecas",32,1705175,11177,0.00655475244476373
"1817",2025,"Aguascalientes",1,1516081,8329,0.00549376979198341
"1818",2025,"Baja California",2,3875397,21412,0.00552511136278425
"1819",2025,"Baja California Sur",3,876320,4683,0.0053439382873836
"1820",2025,"Campeche",4,1072902,6430,0.00599309163371864
"1821",2025,"Chiapas",7,6092877,32680,0.00536364019821835
"1822",2025,"Chihuahua",8,3950225,24290,0.00614901682815536
"1823",2025,"Coahuila",5,3405724,20333,0.00597024303789738
"1824",2025,"Colima",6,837803,5117,0.00610764105642973
"1825",2025,"Durango",10,1936225,12097,0.00624772430890005
"1826",2025,"Guanajuato",11,6448914,38252,0.00593154134168947
"1827",2025,"Guerrero",12,3702321,26235,0.0070860954520151
"1828",2025,"Hidalgo",13,3238101,21434,0.00661931175093056
"1829",2025,"Jalisco",14,8753634,54316,0.00620496584618457
"1830",2025,"Mexico City",9,8934978,72839,0.00815211856145589
"1831",2025,"Michoacan",16,4963206,32946,0.00663804806812371
"1832",2025,"Morelos",17,2134085,15122,0.00708594081304165
"1833",2025,"National",0,132837064,852822,0.00642006059393183
"1834",2025,"Nayarit",18,1365125,8626,0.00631883527149528
"1835",2025,"Nuevo Leon",19,5941062,35867,0.00603713612145438
"1836",2025,"Oaxaca",20,4236442,30581,0.00721855745930193
"1837",2025,"Puebla",21,6863089,42943,0.00625709501945844
"1838",2025,"Queretaro",22,2453808,13514,0.00550735835892621
"1839",2025,"Quintana Roo",23,1889949,8973,0.00474774716143134
"1840",2025,"San Luis Potosi",24,2949276,20464,0.00693865206240447
"1841",2025,"Sinaloa",25,3263307,22226,0.00681088233500556
"1842",2025,"Sonora",26,3233681,20400,0.00630860001342124
"1843",2025,"State of Mexico",15,18167032,110845,0.00610143693257104
"1844",2025,"Tabasco",27,2691332,15845,0.00588741931504549
"1845",2025,"Tamaulipas",28,3776382,24902,0.00659414222395933
"1846",2025,"Tlaxcala",29,1447245,8676,0.00599483846895308
"1847",2025,"Veracruz",30,8737362,64918,0.00742993136830087
"1848",2025,"Yucatan",31,2367644,16209,0.00684604611166206
"1849",2025,"Zacatecas",32,1715535,11300,0.00658686648771375
"1850",2026,"Aguascalientes",1,1533106,8534,0.00556647746470238
"1851",2026,"Baja California",2,3925863,22024,0.00560997671085313
"1852",2026,"Baja California Sur",3,891483,4837,0.00542579050862439
"1853",2026,"Campeche",4,1088382,6575,0.00604107748933738
"1854",2026,"Chiapas",7,6170926,33271,0.00539157332303126
"1855",2026,"Chihuahua",8,3980246,24846,0.00624232773552187
"1856",2026,"Coahuila",5,3445516,20812,0.00604031442605404
"1857",2026,"Colima",6,848859,5241,0.0061741702685605
"1858",2026,"Durango",10,1950217,12292,0.00630288834524568
"1859",2026,"Guanajuato",11,6492709,38894,0.00599041170642331
"1860",2026,"Guerrero",12,3709782,26406,0.00711793846646515
"1861",2026,"Hidalgo",13,3269863,21831,0.00667642650471901
"1862",2026,"Jalisco",14,8823242,55344,0.00627252431702542
"1863",2026,"Mexico City",9,8910259,74012,0.00830638031958443
"1864",2026,"Michoacan",16,4990891,33335,0.00667916810845999
"1865",2026,"Morelos",17,2152529,15391,0.00715019402758337
"1866",2026,"National",0,133864329,868782,0.00649001871140743
"1867",2026,"Nayarit",18,1381372,8789,0.00636251494890587
"1868",2026,"Nuevo Leon",19,6010970,36756,0.00611482007063752
"1869",2026,"Oaxaca",20,4254910,30839,0.00724786188191995
"1870",2026,"Puebla",21,6916116,43603,0.00630455012611125
"1871",2026,"Queretaro",22,2490503,13907,0.00558401254686302
"1872",2026,"Quintana Roo",23,1925257,9282,0.00482117452371294
"1873",2026,"San Luis Potosi",24,2966038,20708,0.00698170421282532
"1874",2026,"Sinaloa",25,3285012,22631,0.00688916813698093
"1875",2026,"Sonora",26,3267429,20885,0.0063918756918666
"1876",2026,"State of Mexico",15,18312937,113529,0.00619938789720076
"1877",2026,"Tabasco",27,2716201,16187,0.00595942641947337
"1878",2026,"Tamaulipas",28,3802631,25379,0.00667406329985739
"1879",2026,"Tlaxcala",29,1461251,8860,0.00606329781810243
"1880",2026,"Veracruz",30,8773678,65785,0.00749799570943907
"1881",2026,"Yucatan",31,2390541,16509,0.0069059681469592
"1882",2026,"Zacatecas",32,1725610,11437,0.00662780118334966
"1883",2027,"Aguascalientes",1,1549609,8755,0.00564981230749176
"1884",2027,"Baja California",2,3975079,22685,0.00570680482073438
"1885",2027,"Baja California Sur",3,906418,5002,0.00551842527399059
"1886",2027,"Campeche",4,1103713,6704,0.00607404279916971
"1887",2027,"Chiapas",7,6248568,33889,0.0054234826283398
"1888",2027,"Chihuahua",8,4008965,25405,0.00633704709320236
"1889",2027,"Coahuila",5,3484975,21277,0.00610535226221135
"1890",2027,"Colima",6,859711,5358,0.00623232690985692
"1891",2027,"Durango",10,1963749,12498,0.00636435715562427
"1892",2027,"Guanajuato",11,6534382,39545,0.0060518347412196
"1893",2027,"Guerrero",12,3715890,26592,0.00715629364701323
"1894",2027,"Hidalgo",13,3300949,22251,0.00674078878528569
"1895",2027,"Jalisco",14,8889596,56435,0.00634843248219604
"1896",2027,"Mexico City",9,8883726,75152,0.00845951349692685
"1897",2027,"Michoacan",16,5018041,33721,0.00671995306534961
"1898",2027,"Morelos",17,2170488,15665,0.0072172709547346
"1899",2027,"National",0,134858083,885088,0.00656310678834134
"1900",2027,"Nayarit",18,1397232,8954,0.00640838457750753
"1901",2027,"Nuevo Leon",19,6079538,37679,0.00619767488911164
"1902",2027,"Oaxaca",20,4272669,31120,0.00728350358991066
"1903",2027,"Puebla",21,6967465,44282,0.00635553964031394
"1904",2027,"Queretaro",22,2526495,14313,0.00566516062766797
"1905",2027,"Quintana Roo",23,1959845,9607,0.00490191826394434
"1906",2027,"San Luis Potosi",24,2982069,20981,0.0070357191600865
"1907",2027,"Sinaloa",25,3305929,23042,0.00696990165245533
"1908",2027,"Sonora",26,3300334,21376,0.0064769202147419
"1909",2027,"State of Mexico",15,18452403,116300,0.00630270214670685
"1910",2027,"Tabasco",27,2740803,16535,0.00603290349580032
"1911",2027,"Tamaulipas",28,3828437,25855,0.00675340876707649
"1912",2027,"Tlaxcala",29,1474909,9024,0.00611834357238311
"1913",2027,"Veracruz",30,8807662,66681,0.00757079461041988
"1914",2027,"Yucatan",31,2413024,16816,0.00696884904584455
"1915",2027,"Zacatecas",32,1735410,11559,0.00666067384652618
"1916",2028,"Aguascalientes",1,1565795,8980,0.00573510580887025
"1917",2028,"Baja California",2,4023239,23352,0.00580427859244753
"1918",2028,"Baja California Sur",3,920983,5147,0.00558859392627225
"1919",2028,"Campeche",4,1118797,6852,0.00612443544271213
"1920",2028,"Chiapas",7,6325028,34520,0.00545768334938596
"1921",2028,"Chihuahua",8,4036732,25974,0.00643441278737355
"1922",2028,"Coahuila",5,3523585,21775,0.00617978564445018
"1923",2028,"Colima",6,870319,5492,0.00631032989053439
"1924",2028,"Durango",10,1977071,12720,0.00643375983968203
"1925",2028,"Guanajuato",11,6574448,40222,0.00611792807548254
"1926",2028,"Guerrero",12,3721457,26786,0.00719771852798514
"1927",2028,"Hidalgo",13,3331324,22657,0.00680119976321727
"1928",2028,"Jalisco",14,8954227,57502,0.00642177152757016
"1929",2028,"Mexico City",9,8854786,76302,0.00861703490067405
"1930",2028,"Michoacan",16,5043928,34142,0.00676893088085318
"1931",2028,"Morelos",17,2187817,15937,0.00728443009630147
"1932",2028,"National",0,135818443,901716,0.00663912779503738
"1933",2028,"Nayarit",18,1412926,9121,0.00645539823033903
"1934",2028,"Nuevo Leon",19,6146708,38614,0.00628206187767501
"1935",2028,"Oaxaca",20,4289665,31412,0.00732271634265147
"1936",2028,"Puebla",21,7017284,44987,0.00641088489506766
"1937",2028,"Queretaro",22,2561696,14727,0.00574892571171599
"1938",2028,"Quintana Roo",23,1993806,9936,0.00498343369415079
"1939",2028,"San Luis Potosi",24,2997514,21250,0.00708920792363272
"1940",2028,"Sinaloa",25,3326133,23466,0.00705503959102056
"1941",2028,"Sonora",26,3332801,21864,0.00656024767155315
"1942",2028,"State of Mexico",15,18585166,119116,0.00640919752882487
"1943",2028,"Tabasco",27,2764669,16887,0.00610814531504495
"1944",2028,"Tamaulipas",28,3853539,26348,0.00683735132822063
"1945",2028,"Tlaxcala",29,1488221,9188,0.00617381423861107
"1946",2028,"Veracruz",30,8838871,67591,0.0076470173622853
"1947",2028,"Yucatan",31,2434969,17131,0.00703540784297459
"1948",2028,"Zacatecas",32,1744939,11695,0.00670224002099787
"1949",2029,"Aguascalientes",1,1581411,9205,0.00582075121521224
"1950",2029,"Baja California",2,4070146,24018,0.0059010168185613
"1951",2029,"Baja California Sur",3,935321,5302,0.00566864210255089
"1952",2029,"Campeche",4,1133734,7014,0.00618663637149455
"1953",2029,"Chiapas",7,6401152,35151,0.00549135530604491
"1954",2029,"Chihuahua",8,4063192,26526,0.00652836489144495
"1955",2029,"Coahuila",5,3561853,22277,0.00625432885635651
"1956",2029,"Colima",6,880720,5630,0.00639249704786992
"1957",2029,"Durango",10,1989945,12948,0.00650671249707906
"1958",2029,"Guanajuato",11,6612435,40921,0.00618849183394619
"1959",2029,"Guerrero",12,3725744,26961,0.00723640701025084
"1960",2029,"Hidalgo",13,3361024,23102,0.00687350045700358
"1961",2029,"Jalisco",14,9015652,58632,0.00650335660693203
"1962",2029,"Mexico City",9,8824036,77447,0.00877682276001594
"1963",2029,"Michoacan",16,5069301,34560,0.00681750797595171
"1964",2029,"Morelos",17,2204675,16229,0.00736117568349076
"1965",2029,"National",0,136745387,918710,0.00671839847877282
"1966",2029,"Nayarit",18,1428256,9306,0.00651563865301459
"1967",2029,"Nuevo Leon",19,6212495,39535,0.00636378781793788
"1968",2029,"Oaxaca",20,4305963,31684,0.00735816819605742
"1969",2029,"Puebla",21,7065402,45699,0.00646799715005601
"1970",2029,"Queretaro",22,2596154,15148,0.00583478483942016
"1971",2029,"Quintana Roo",23,2027051,10272,0.00506746006883892
"1972",2029,"San Luis Potosi",24,3012178,21517,0.00714333615078525
"1973",2029,"Sinaloa",25,3345536,23874,0.00713607625205647
"1974",2029,"Sonora",26,3364433,22380,0.00665193808288053
"1975",2029,"State of Mexico",15,18711366,121992,0.00651967365717714
"1976",2029,"Tabasco",27,2788271,17244,0.00618447776417715
"1977",2029,"Tamaulipas",28,3878194,26848,0.00692280994710425
"1978",2029,"Tlaxcala",29,1501185,9398,0.00626038762710792
"1979",2029,"Veracruz",30,8867836,68511,0.00772578563699193
"1980",2029,"Yucatan",31,2456499,17457,0.00710645516240796
"1981",2029,"Zacatecas",32,1754227,11844,0.00675169177079135
"1982",2030,"Aguascalientes",1,1596679,9445,0.00591540315868124
"1983",2030,"Baja California",2,4115991,24701,0.00600122789384136
"1984",2030,"Baja California Sur",3,949295,5465,0.00575690380756245
"1985",2030,"Campeche",4,1148400,7169,0.00624259839777081
"1986",2030,"Chiapas",7,6476124,35830,0.00553263032023476
"1987",2030,"Chihuahua",8,4088670,27109,0.00663027341409309
"1988",2030,"Coahuila",5,3599264,22787,0.00633101656338629
"1989",2030,"Colima",6,890851,5767,0.00647358536949501
"1990",2030,"Durango",10,2002576,13165,0.00657403264595201
"1991",2030,"Guanajuato",11,6648825,41642,0.00626306151838859
"1992",2030,"Guerrero",12,3729503,27174,0.00728622553729009
"1993",2030,"Hidalgo",13,3389986,23542,0.00694457145250747
"1994",2030,"Jalisco",14,9075419,59759,0.00658470975279488
"1995",2030,"Mexico City",9,8790889,78631,0.00894460162106472
"1996",2030,"Michoacan",16,5093493,35010,0.00687347562861086
"1997",2030,"Morelos",17,2220878,16518,0.0074375990036373
"1998",2030,"National",0,137638754,936086,0.00680103512125662
"1999",2030,"Nayarit",18,1443434,9479,0.00656697846940006
"2000",2030,"Nuevo Leon",19,6276844,40504,0.00645292443144994
"2001",2030,"Oaxaca",20,4321454,31993,0.00740329527978315
"2002",2030,"Puebla",21,7111962,46446,0.00653068731244627
"2003",2030,"Queretaro",22,2629799,15575,0.00592250586451664
"2004",2030,"Quintana Roo",23,2059667,10627,0.00515957191138179
"2005",2030,"San Luis Potosi",24,3026231,21785,0.00719872342858162
"2006",2030,"Sinaloa",25,3364210,24305,0.00722457872724949
"2007",2030,"Sonora",26,3395585,22892,0.00674169546631876
"2008",2030,"State of Mexico",15,18830841,124942,0.0066349665423865
"2009",2030,"Tabasco",27,2811154,17620,0.0062678885610678
"2010",2030,"Tamaulipas",28,3902106,27342,0.00700698545862158
"2011",2030,"Tlaxcala",29,1513781,9583,0.0063305061960746
"2012",2030,"Veracruz",30,8894128,69453,0.00780885995794079
"2013",2030,"Yucatan",31,2477471,17780,0.00717667330919312
"2014",2030,"Zacatecas",32,1763244,11986,0.00679769787959012
"2015",2031,"Aguascalientes",1,1611376,9670,0.00600108230481278
"2016",2031,"Baja California",2,4160604,25417,0.00610896879395395
"2017",2031,"Baja California Sur",3,963011,5629,0.00584520841402642
"2018",2031,"Campeche",4,1162943,7330,0.00630297443640832
"2019",2031,"Chiapas",7,6550784,36509,0.00557322604439408
"2020",2031,"Chihuahua",8,4112817,27712,0.00673796086721096
"2021",2031,"Coahuila",5,3636373,23317,0.00641215848869189
"2022",2031,"Colima",6,900786,5904,0.00655427593235241
"2023",2031,"Durango",10,2014747,13410,0.00665592255504041
"2024",2031,"Guanajuato",11,6683162,42376,0.00634071117833145
"2025",2031,"Guerrero",12,3731972,27389,0.00733901540526027
"2026",2031,"Hidalgo",13,3418216,23982,0.00701594047889308
"2027",2031,"Jalisco",14,9131993,60932,0.00667236604320656
"2028",2031,"Mexico City",9,8755849,79802,0.0091141361620101
"2029",2031,"Michoacan",16,5117192,35448,0.00692723665635372
"2030",2031,"Morelos",17,2236593,16806,0.00751410739459526
"2031",2031,"National",0,138498394,953813,0.00688681631932858
"2032",2031,"Nayarit",18,1458237,9658,0.00662306607225026
"2033",2031,"Nuevo Leon",19,6339729,41491,0.00654460151214665
"2034",2031,"Oaxaca",20,4336203,32317,0.00745283373495198
"2035",2031,"Puebla",21,7156778,47187,0.00659333012704879
"2036",2031,"Queretaro",22,2662698,16029,0.00601983401797726
"2037",2031,"Quintana Roo",23,2091564,10987,0.00525300684081386
"2038",2031,"San Luis Potosi",24,3039484,22092,0.00726833896806168
"2039",2031,"Sinaloa",25,3382059,24732,0.00731270507108244
"2040",2031,"Sonora",26,3425849,23424,0.00683742920368061
"2041",2031,"State of Mexico",15,18943737,127884,0.00675072716645084
"2042",2031,"Tabasco",27,2833797,17992,0.00634907863901331
"2043",2031,"Tamaulipas",28,3925556,27879,0.00710192390581105
"2044",2031,"Tlaxcala",29,1526002,9781,0.00640955909625282
"2045",2031,"Veracruz",30,8918256,70400,0.00789392006688303
"2046",2031,"Yucatan",31,2498004,18130,0.00725779462322718
"2047",2031,"Zacatecas",32,1772023,12142,0.00685205553201059
"2048",2032,"Aguascalientes",1,1625713,9922,0.00610316827139846
"2049",2032,"Baja California",2,4204142,26143,0.00621839129125515
"2050",2032,"Baja California Sur",3,976358,5800,0.00594044397649223
"2051",2032,"Campeche",4,1177215,7492,0.00636417306949028
"2052",2032,"Chiapas",7,6624299,37207,0.00561674525863038
"2053",2032,"Chihuahua",8,4135920,28304,0.00684345925453104
"2054",2032,"Coahuila",5,3672664,23861,0.00649691885781003
"2055",2032,"Colima",6,910477,6052,0.00664706521965959
"2056",2032,"Durango",10,2026664,13639,0.00672977859181394
"2057",2032,"Guanajuato",11,6715895,43141,0.00642371567750836
"2058",2032,"Guerrero",12,3733920,27614,0.00739544500149976
"2059",2032,"Hidalgo",13,3445691,24449,0.00709552887940329
"2060",2032,"Jalisco",14,9186901,62105,0.0067601686357565
"2061",2032,"Mexico City",9,8718397,80952,0.00928519313814225
"2062",2032,"Michoacan",16,5139689,35899,0.00698466385806612
"2063",2032,"Morelos",17,2251695,17100,0.00759427897650437
"2064",2032,"National",0,139324129,971907,0.00697586991554062
"2065",2032,"Nayarit",18,1472888,9841,0.00668143131045945
"2066",2032,"Nuevo Leon",19,6401093,42495,0.00663870998281075
"2067",2032,"Oaxaca",20,4350074,32638,0.00750286087087254
"2068",2032,"Puebla",21,7199995,47978,0.00666361573862204
"2069",2032,"Queretaro",22,2694745,16500,0.00612302833848843
"2070",2032,"Quintana Roo",23,2122826,11340,0.00534193570269066
"2071",2032,"San Luis Potosi",24,3052051,22387,0.00733506746774546
"2072",2032,"Sinaloa",25,3399145,25187,0.00740980452437304
"2073",2032,"Sonora",26,3455591,23959,0.00693340155128312
"2074",2032,"State of Mexico",15,19049938,130915,0.00687220084390826
"2075",2032,"Tabasco",27,2855742,18395,0.00644140822245147
"2076",2032,"Tamaulipas",28,3948222,28413,0.00719640384963156
"2077",2032,"Tlaxcala",29,1537859,9994,0.00649864519439038
"2078",2032,"Veracruz",30,8939817,71378,0.00798427976769547
"2079",2032,"Yucatan",31,2517970,18481,0.00733964264864156
"2080",2032,"Zacatecas",32,1780533,12290,0.00690242753153129
"2081",2033,"Aguascalientes",1,1639455,10164,0.00619962121558689
"2082",2033,"Baja California",2,4246392,26877,0.00632937326558641
"2083",2033,"Baja California Sur",3,989437,5962,0.00602564892964383
"2084",2033,"Campeche",4,1191349,7663,0.00643220416519425
"2085",2033,"Chiapas",7,6697457,37932,0.00566364218538469
"2086",2033,"Chihuahua",8,4157635,28906,0.00695251026124227
"2087",2033,"Coahuila",5,3708707,24399,0.0065788427071753
"2088",2033,"Colima",6,919976,6191,0.00672952337887075
"2089",2033,"Durango",10,2038072,13862,0.00680152614824206
"2090",2033,"Guanajuato",11,6746559,43933,0.00651191222073356
"2091",2033,"Guerrero",12,3734600,27844,0.00745568467841268
"2092",2033,"Hidalgo",13,3472391,24914,0.00717488324327531
"2093",2033,"Jalisco",14,9238683,63324,0.00685422370266411
"2094",2033,"Mexico City",9,8679134,82125,0.0094623495846475
"2095",2033,"Michoacan",16,5161662,36382,0.00704850491953948
"2096",2033,"Morelos",17,2266318,17429,0.00769044767768689
"2097",2033,"National",0,140115741,990361,0.00706816374043228
"2098",2033,"Nayarit",18,1487174,10026,0.0067416455640026
"2099",2033,"Nuevo Leon",19,6460947,43504,0.00673337824934951
"2100",2033,"Oaxaca",20,4363126,32977,0.00755811315098395
"2101",2033,"Puebla",21,7241381,48783,0.0067366984281037
"2102",2033,"Queretaro",22,2726011,16969,0.00622484648814697
"2103",2033,"Quintana Roo",23,2153369,11727,0.00544588502945849
"2104",2033,"San Luis Potosi",24,3063823,22697,0.00740806502203293
"2105",2033,"Sinaloa",25,3415378,25636,0.00750605057478264
"2106",2033,"Sonora",26,3484391,24500,0.00703135784703841
"2107",2033,"State of Mexico",15,19149674,133986,0.00699677707307184
"2108",2033,"Tabasco",27,2877434,18787,0.00652908111880238
"2109",2033,"Tamaulipas",28,3970346,28948,0.00729105221560035
"2110",2033,"Tlaxcala",29,1549338,10214,0.00659249305187119
"2111",2033,"Veracruz",30,8959277,72368,0.00807743749858387
"2112",2033,"Yucatan",31,2537468,18848,0.00742787692297992
"2113",2033,"Zacatecas",32,1788777,12462,0.0069667711514627
"2114",2034,"Aguascalientes",1,1652810,10413,0.00630017969397571
"2115",2034,"Baja California",2,4287551,27623,0.00644260558066831
"2116",2034,"Baja California Sur",3,1002160,6139,0.00612576834038477
"2117",2034,"Campeche",4,1205209,7843,0.0065075849914828
"2118",2034,"Chiapas",7,6769407,38692,0.00571571483292407
"2119",2034,"Chihuahua",8,4178294,29503,0.00706101581171646
"2120",2034,"Coahuila",5,3743975,24960,0.00666671118263343
"2121",2034,"Colima",6,929213,6349,0.00683266377030885
"2122",2034,"Durango",10,2049186,14114,0.0068876129350874
"2123",2034,"Guanajuato",11,6775604,44744,0.00660369171515927
"2124",2034,"Guerrero",12,3734721,28057,0.00751247549683096
"2125",2034,"Hidalgo",13,3498316,25405,0.00726206551952425
"2126",2034,"Jalisco",14,9288771,64561,0.00695043510061772
"2127",2034,"Mexico City",9,8637513,83299,0.00964386392240452
"2128",2034,"Michoacan",16,5182377,36879,0.00711623257049806
"2129",2034,"Morelos",17,2280328,17733,0.007776512852537
"2130",2034,"National",0,140872964,1009190,0.00716383024353772
"2131",2034,"Nayarit",18,1501286,10223,0.00680949532600717
"2132",2034,"Nuevo Leon",19,6519205,44540,0.00683212140130583
"2133",2034,"Oaxaca",20,4375279,33316,0.00761460012035804
"2134",2034,"Puebla",21,7281104,49594,0.00681132971043952
"2135",2034,"Queretaro",22,2756440,17445,0.00632881542859631
"2136",2034,"Quintana Roo",23,2183264,12110,0.00554674102627992
"2137",2034,"San Luis Potosi",24,3074924,23020,0.00748636389061974
"2138",2034,"Sinaloa",25,3430829,26094,0.00760574193584116
"2139",2034,"Sonora",26,3512608,25051,0.00713173801346464
"2140",2034,"State of Mexico",15,19242764,137139,0.0071267828260015
"2141",2034,"Tabasco",27,2898384,19184,0.00661886071686843
"2142",2034,"Tamaulipas",28,3991641,29502,0.00739094522778977
"2143",2034,"Tlaxcala",29,1560433,10435,0.00668724642455011
"2144",2034,"Veracruz",30,8976224,73367,0.00817348141044608
"2145",2034,"Yucatan",31,2556404,19221,0.00751876463970484
"2146",2034,"Zacatecas",32,1796740,12631,0.00702995425047586
"2147",2035,"Aguascalientes",1,1665560,10670,0.00640625375249165
"2148",2035,"Baja California",2,4327379,28388,0.00656009099272331
"2149",2035,"Baja California Sur",3,1014614,6328,0.00623685460677657
"2150",2035,"Campeche",4,1218922,8018,0.00657794346151764
"2151",2035,"Chiapas",7,6840924,39442,0.0057655954078718
"2152",2035,"Chihuahua",8,4197539,30132,0.00717849196874645
"2153",2035,"Coahuila",5,3779010,25512,0.00675097446156533
"2154",2035,"Colima",6,938265,6497,0.00692448295524186
"2155",2035,"Durango",10,2059731,14371,0.00697712468278625
"2156",2035,"Guanajuato",11,6802634,45556,0.00669681773266061
"2157",2035,"Guerrero",12,3733589,28308,0.00758198076970979
"2158",2035,"Hidalgo",13,3523429,25886,0.00734682038434718
"2159",2035,"Jalisco",14,9335706,65822,0.00705056478856554
"2160",2035,"Mexico City",9,8594097,84445,0.00982593051951822
"2161",2035,"Michoacan",16,5202533,37379,0.0071847694190503
"2162",2035,"Morelos",17,2293887,18058,0.00787222735906346
"2163",2035,"National",0,141595592,1028320,0.00726237296991562
"2164",2035,"Nayarit",18,1514985,10419,0.00687729581481005
"2165",2035,"Nuevo Leon",19,6575844,45603,0.00693492728842108
"2166",2035,"Oaxaca",20,4386584,33683,0.00767864014458631
"2167",2035,"Puebla",21,7319003,50458,0.00689410839153912
"2168",2035,"Queretaro",22,2786102,17952,0.00644341090168271
"2169",2035,"Quintana Roo",23,2212429,12513,0.00565577471638638
"2170",2035,"San Luis Potosi",24,3085239,23353,0.00756926772933961
"2171",2035,"Sinaloa",25,3445425,26549,0.00770558058875175
"2172",2035,"Sonora",26,3539827,25608,0.00723425184338105
"2173",2035,"State of Mexico",15,19329449,140277,0.00725716496109123
"2174",2035,"Tabasco",27,2919075,19603,0.00671548350076651
"2175",2035,"Tamaulipas",28,4012352,30069,0.00749410819389725
"2176",2035,"Tlaxcala",29,1571134,10674,0.00679381898679552
"2177",2035,"Veracruz",30,8991084,74363,0.00827074911100819
"2178",2035,"Yucatan",31,2574838,19608,0.00761523637603608
"2179",2035,"Zacatecas",32,1804403,12809,0.00709874678771871
"2180",2036,"Aguascalientes",1,1677899,10938,0.0065188667494289
"2181",2036,"Baja California",2,4366068,29152,0.00667694593854241
"2182",2036,"Baja California Sur",3,1026664,6505,0.00633605541832576
"2183",2036,"Campeche",4,1232347,8215,0.00666614192268898
"2184",2036,"Chiapas",7,6911186,40209,0.005817959464555
"2185",2036,"Chihuahua",8,4215687,30752,0.00729465920975632
"2186",2036,"Coahuila",5,3813273,26089,0.00684162922507777
"2187",2036,"Colima",6,947053,6649,0.00702072640073998
"2188",2036,"Durango",10,2069936,14610,0.0070581892387011
"2189",2036,"Guanajuato",11,6828101,46393,0.00679442205087476
"2190",2036,"Guerrero",12,3731909,28548,0.00764970421304485
"2191",2036,"Hidalgo",13,3547752,26396,0.00744020438858184
"2192",2036,"Jalisco",14,9380884,67088,0.00715156482054357
"2193",2036,"Mexico City",9,8548452,85616,0.0100153805624691
"2194",2036,"Michoacan",16,5221469,37890,0.00725657856055451
"2195",2036,"Morelos",17,2306828,18395,0.00797415325286497
"2196",2036,"National",0,142283509,1047777,0.00736400871305472
"2197",2036,"Nayarit",18,1528463,10623,0.00695011917200482
"2198",2036,"Nuevo Leon",19,6630825,46657,0.00703637933439655
"2199",2036,"Oaxaca",20,4396944,34049,0.00774378750332049
"2200",2036,"Puebla",21,7355171,51325,0.00697808385420271
"2201",2036,"Queretaro",22,2814887,18465,0.00655976598705383
"2202",2036,"Quintana Roo",23,2240919,12920,0.00576549174691276
