"","year","state","CVE_GEO","age","population","births_grouped","births","ferty_rate","birth_rate"
"2797",2020,"MCMA",33,45,305413,479,1.41648468913001,0.158,4.63793187955329e-06
"2798",2020,"MCMA",33,45,305413,479,0.237498356653207,0.158,7.77630148858126e-07
"2799",2020,"MCMA",33,45,305413,112,0.96758215720614,0.22,3.16811058208439e-06
"2800",2020,"MCMA",33,45,305413,154,1.22621308422489,0.088,4.01493415219683e-06
"2801",2020,"MCMA",33,45,305413,479,0.28313337146467,0.158,9.27050817956898e-07
"2802",2020,"MCMA",33,45,305413,479,4.4386185642698,0.158,1.45331684121822e-05
"2803",2020,"MCMA",33,45,305413,154,2.25508583836602,0.088,7.38372576925677e-06
"2804",2020,"MCMA",33,45,305413,479,0.0545493815040251,0.158,1.7860857757864e-07
"2805",2020,"MCMA",33,45,305413,479,0.937971299054969,0.158,3.07115708583122e-06
"2806",2020,"MCMA",33,45,305413,479,3.3812438214429,0.158,1.10710540201069e-05
"2807",2020,"MCMA",33,45,305413,479,2.07941915160621,0.158,6.80854826613868e-06
"2808",2020,"MCMA",33,45,305413,154,1.47812505183476,0.088,4.83975813680086e-06
"2809",2020,"MCMA",33,45,305413,479,0.216071163318792,0.158,7.07472056915692e-07
"2810",2020,"MCMA",33,45,305413,154,1.33043330091305,0.088,4.35617770334939e-06
"2811",2020,"MCMA",33,45,305413,479,1.05639334465891,0.158,3.45890104435276e-06
"2812",2020,"MCMA",33,46,305413,479,0.963190749043571,0.158,3.15373199255949e-06
"2813",2020,"MCMA",33,46,305413,154,2.52747698757481,0.088,8.27560381376958e-06
"2814",2020,"MCMA",33,46,305413,479,0.278028459154881,0.158,9.10336034009295e-07
"2815",2020,"MCMA",33,46,305413,479,0.170896705731646,0.158,5.59559369547616e-07
"2816",2020,"MCMA",33,46,305413,479,0.364430384129347,0.158,1.19323795689557e-06
"2817",2020,"MCMA",33,46,305413,479,3.28658992158153,0.158,1.07611330283306e-05
"2818",2020,"MCMA",33,46,305413,479,0.159785517683106,0.158,5.23178508063201e-07
"2819",2020,"MCMA",33,46,305413,479,0.151908182872574,0.158,4.97386106264548e-07
"2820",2020,"MCMA",33,46,305413,479,0.0566338913220351,0.158,1.85433793983999e-07
"2821",2020,"MCMA",33,46,305413,154,1.4410043442598,0.088,4.7182154795631e-06
"2822",2020,"MCMA",33,46,305413,154,1.54407023726342,0.088,5.05567948077986e-06
"2823",2020,"MCMA",33,46,305413,479,2.15117575778559,0.158,7.04349768276264e-06
"2824",2020,"MCMA",33,46,305413,479,0.175125590735195,0.158,5.73405816828998e-07
"2825",2020,"MCMA",33,46,305413,479,1.20970986895632,0.158,3.96089841937417e-06
"2826",2020,"MCMA",33,46,305413,479,0.140216559627469,0.158,4.59104752016021e-07
"2827",2020,"MCMA",33,46,305413,479,3.63924576315197,0.158,1.19158181320113e-05
"2828",2020,"MCMA",33,46,305413,479,2.0701635882078,0.158,6.77824319268597e-06
"2829",2020,"MCMA",33,46,305413,479,0.0856556511503107,0.158,2.80458432189562e-07
"2830",2020,"MCMA",33,46,305413,154,2.13266397302306,0.088,6.98288538150982e-06
"2831",2020,"MCMA",33,46,305413,479,0.22064829400869,0.158,7.22458749328582e-07
"2832",2020,"MCMA",33,46,305413,154,0.685203390345414,0.088,2.24353053192043e-06
"2833",2020,"MCMA",33,46,305413,154,1.84545493210195,0.088,6.04248978302153e-06
"2834",2020,"MCMA",33,46,305413,479,3.60881437498918,0.158,1.18161780113786e-05
"2835",2020,"MCMA",33,46,305413,479,1.07339051707722,0.158,3.51455411877433e-06
"2836",2020,"MCMA",33,46,305413,479,9.97154499974034,0.158,3.26493796915663e-05
"2837",2020,"MCMA",33,46,305413,479,0.040713383073381,0.158,1.3330599245409e-07
"2838",2020,"MCMA",33,46,305413,154,4.01339429474132,0.088,1.31408757804721e-05
"2839",2020,"MCMA",33,46,305413,479,0.676455761940208,0.158,2.21488856708853e-06
"2840",2020,"MCMA",33,46,305413,479,0.221062890577665,0.158,7.2381624416009e-07
"2841",2020,"MCMA",33,46,305413,479,1.65166981148407,0.158,5.40798790976175e-06
"2842",2020,"MCMA",33,46,305413,479,0.0626870012290754,0.158,2.05253218524016e-07
"2843",2020,"MCMA",33,46,305413,479,3.4789627295861,0.158,1.13910106301503e-05
"2844",2020,"MCMA",33,46,305413,154,1.40413828720722,0.088,4.59750661303618e-06
"2845",2020,"MCMA",33,46,305413,154,5.90287328735912,0.088,1.93275115576584e-05
"2846",2020,"MCMA",33,46,305413,479,0.165341111707376,0.158,5.41368938805408e-07
"2847",2020,"MCMA",33,46,305413,479,0.108624301071546,0.158,3.55663645855108e-07
"2848",2020,"MCMA",33,46,305413,479,0.130929596482421,0.158,4.28696867790241e-07
"2849",2020,"MCMA",33,46,305413,154,0.820503691101862,0.088,2.68653819942786e-06
"2850",2020,"MCMA",33,46,305413,479,1.7032456246646,0.158,5.57686026680135e-06
"2851",2020,"MCMA",33,46,305413,479,0.317332213893746,0.158,1.03902654403626e-06
"2852",2020,"MCMA",33,46,305413,154,1.31824224564815,0.088,4.31626108138208e-06
"2853",2020,"MCMA",33,46,305413,154,0.423304675395692,0.088,1.38600739128882e-06
"2854",2020,"MCMA",33,46,305413,479,4.95542403102117,0.158,1.62253212241168e-05
"2855",2020,"MCMA",33,46,305413,479,0.198923433794381,0.158,6.5132602015756e-07
"2856",2020,"MCMA",33,46,305413,479,6.57210189208372,0.158,2.15187365700992e-05
"2857",2020,"MCMA",33,46,305413,479,2.35134298128689,0.158,7.69889618741473e-06
"2858",2020,"MCMA",33,46,305413,479,0.0484248792563228,0.158,1.5855539632014e-07
"2859",2020,"MCMA",33,46,305413,479,0.190963179670054,0.158,6.25262119392605e-07
"2860",2020,"MCMA",33,46,305413,479,0.155888309934738,0.158,5.10418056647025e-07
"2861",2020,"MCMA",33,46,305413,479,0.0263683417868333,0.158,8.63366712839117e-08
"2862",2020,"MCMA",33,46,305413,479,0.159536759741721,0.158,5.22364011164296e-07
"2863",2020,"MCMA",33,46,305413,479,2.66353419772534,0.158,8.72108979554028e-06
"2864",2020,"MCMA",33,46,305413,479,0.0658379351532882,0.158,2.15570179243478e-07
"2865",2020,"MCMA",33,46,305413,479,0.212605120570568,0.158,6.96123349597325e-07
"2866",2020,"MCMA",33,46,305413,479,0.068988869077501,0.158,2.25887139962939e-07
"2867",2020,"MCMA",33,46,305413,479,0.365010819325913,0.158,1.19513844965968e-06
"2868",2020,"MCMA",33,46,305413,479,0.329853030276802,0.158,1.0800228879478e-06
"2869",2020,"MCMA",33,46,305413,479,0.173135527204113,0.158,5.6688984163776e-07
"2870",2020,"MCMA",33,46,305413,479,0.105722125088718,0.158,3.46161182034551e-07
"2871",2020,"MCMA",33,46,305413,479,0.579108487544792,0.158,1.89614878065044e-06
"2872",2020,"MCMA",33,46,305413,479,0.203566915366905,0.158,6.6652996227045e-07
"2873",2020,"MCMA",33,46,305413,479,1.43616251493067,0.158,4.70236209634387e-06
"2874",2020,"MCMA",33,46,305413,479,0.240797687260893,0.158,7.88432998139872e-07
"2875",2020,"MCMA",33,46,305413,112,0.981767057778242,0.22,3.21455556174178e-06
"2876",2020,"MCMA",33,46,305413,154,1.2352000486071,0.088,4.04435976401497e-06
"2877",2020,"MCMA",33,46,305413,479,0.287066664358544,0.158,9.3992942133617e-07
"2878",2020,"MCMA",33,46,305413,479,4.50027991760001,0.158,1.47350633980872e-05
"2879",2020,"MCMA",33,46,305413,154,2.27161345201568,0.088,7.43784138859733e-06
"2880",2020,"MCMA",33,46,305413,479,0.0553071823013139,0.158,1.81089810523173e-07
"2881",2020,"MCMA",33,46,305413,479,0.951001609915696,0.158,3.11382164451315e-06
"2882",2020,"MCMA",33,46,305413,479,3.42821610954351,0.158,1.12248532627737e-05
"2883",2020,"MCMA",33,46,305413,479,2.10830647255353,0.158,6.90313271718471e-06
"2884",2020,"MCMA",33,46,305413,154,1.48895828902998,0.088,4.87522891635256e-06
"2885",2020,"MCMA",33,46,305413,479,0.219072827046584,0.158,7.17300268968851e-07
"2886",2020,"MCMA",33,46,305413,154,1.34018409940153,0.088,4.38810430270331e-06
"2887",2020,"MCMA",33,46,305413,479,1.07106877629096,0.158,3.50695214771788e-06
"2888",2020,"MCMA",33,47,305413,479,0.981091460511699,0.158,3.21234348410742e-06
"2889",2020,"MCMA",33,47,305413,154,2.55587604162667,0.088,8.36858955455945e-06
"2890",2020,"MCMA",33,47,305413,479,0.283195563627387,0.158,9.27254450948018e-07
"2891",2020,"MCMA",33,47,305413,479,0.174072787544302,0.158,5.69958670863067e-07
"2892",2020,"MCMA",33,47,305413,479,0.371203251459101,0.158,1.21541405067597e-06
"2893",2020,"MCMA",33,47,305413,479,3.34767055172535,0.158,1.09611265785194e-05
"2894",2020,"MCMA",33,47,305413,479,0.162755100241567,0.158,5.32901678191718e-07
"2895",2020,"MCMA",33,47,305413,479,0.154731366706046,0.158,5.0662992965606e-07
"2896",2020,"MCMA",33,47,305413,479,0.0576864211027454,0.158,1.88880044735311e-07
"2897",2020,"MCMA",33,47,305413,154,1.45719565300872,0.088,4.77122995094746e-06
"2898",2020,"MCMA",33,47,305413,154,1.56141960754195,0.088,5.11248574075744e-06
"2899",2020,"MCMA",33,47,305413,479,2.19115493802127,0.158,7.17439970800609e-06
"2900",2020,"MCMA",33,47,305413,479,0.178380265547582,0.158,5.84062451655894e-07
"2901",2020,"MCMA",33,47,305413,479,1.232192089997,0.158,4.0345109409128e-06
"2902",2020,"MCMA",33,47,305413,479,0.142822456932273,0.158,4.67637123934715e-07
"2903",2020,"MCMA",33,47,305413,479,3.70688043305768,0.158,1.21372712787526e-05
"2904",2020,"MCMA",33,47,305413,479,2.10863717313491,0.158,6.90421551517096e-06
"2905",2020,"MCMA",33,47,305413,479,0.0872475446546647,0.158,2.85670697235104e-07
"2906",2020,"MCMA",33,47,305413,154,2.15662685764756,0.088,7.06134597298594e-06
"2907",2020,"MCMA",33,47,305413,479,0.224748999347592,0.158,7.35885503719856e-07
"2908",2020,"MCMA",33,47,305413,154,0.692902423102031,0.088,2.26873912735225e-06
"2909",2020,"MCMA",33,47,305413,154,1.8661906992819,0.088,6.11038396951637e-06
"2910",2020,"MCMA",33,47,305413,479,3.67588348350466,0.158,1.20357793659886e-05
"2911",2020,"MCMA",33,47,305413,479,1.09333926965599,0.158,3.57987141888521e-06
"2912",2020,"MCMA",33,47,305413,479,10.1568642110275,0.158,3.32561620200432e-05
"2913",2020,"MCMA",33,47,305413,479,0.0414700333256925,0.158,1.35783458221138e-07
"2914",2020,"MCMA",33,47,305413,154,4.05848930532622,0.088,1.32885283381068e-05
"2915",2020,"MCMA",33,47,305413,479,0.689027559818736,0.158,2.25605183740946e-06
"2916",2020,"MCMA",33,47,305413,479,0.22517130111262,0.158,7.37268227326996e-07
"2917",2020,"MCMA",33,47,305413,479,1.68236577151623,0.158,5.50849430612394e-06
"2918",2020,"MCMA",33,47,305413,479,0.0638520268721457,0.158,2.09067809399553e-07
"2919",2020,"MCMA",33,47,305413,479,3.54361857069808,0.158,1.16027103322323e-05
"2920",2020,"MCMA",33,47,305413,154,1.41991536423332,0.088,4.64916478418838e-06
"2921",2020,"MCMA",33,47,305413,154,5.96919872508736,0.088,1.95446779445779e-05
"2922",2020,"MCMA",33,47,305413,479,0.168413943892935,0.158,5.51430174527393e-07
"2923",2020,"MCMA",33,47,305413,479,0.110643062437184,0.158,3.62273585070654e-07
"2924",2020,"MCMA",33,47,305413,479,0.133362897395659,0.158,4.36664115134781e-07
"2925",2020,"MCMA",33,47,305413,154,0.829722975308168,0.088,2.71672448555945e-06
"2926",2020,"MCMA",33,47,305413,479,1.73490011108564,0.158,5.68050512285214e-06
"2927",2020,"MCMA",33,47,305413,479,0.323229770951986,0.158,1.05833664890488e-06
"2928",2020,"MCMA",33,47,305413,154,1.3330541837871,0.088,4.36475914184106e-06
"2929",2020,"MCMA",33,47,305413,154,0.428060980761107,0.088,1.40158074725407e-06
"2930",2020,"MCMA",33,47,305413,479,5.04751961631372,0.158,1.6526865641979e-05
"2931",2020,"MCMA",33,47,305413,479,0.202620386860155,0.158,6.63430786705725e-07
"2932",2020,"MCMA",33,47,305413,479,6.69424311886164,0.158,2.19186580756603e-05
"2933",2020,"MCMA",33,47,305413,479,2.3950422301765,0.158,7.84197866553324e-06
"2934",2020,"MCMA",33,47,305413,479,0.0493248461552025,0.158,1.6150211731394e-07
"2935",2020,"MCMA",33,47,305413,479,0.194512192971629,0.158,6.36882493448639e-07
"2936",2020,"MCMA",33,47,305413,479,0.158785463650309,0.158,5.19904076284603e-07
"2937",2020,"MCMA",33,47,305413,479,0.0268583922557438,0.158,8.79412214140977e-08
"2938",2020,"MCMA",33,47,305413,479,0.162501719182551,0.158,5.32072044027434e-07
"2939",2020,"MCMA",33,47,305413,479,2.71303545924215,0.158,8.88316954170958e-06
"2940",2020,"MCMA",33,47,305413,479,0.0670615202863541,0.158,2.19576508813816e-07
"2941",2020,"MCMA",33,47,305413,479,0.21655634510606,0.158,7.09060665741341e-07
"2942",2020,"MCMA",33,47,305413,479,0.0702710137005625,0.158,2.3008520822808e-07
"2943",2020,"MCMA",33,47,305413,479,0.371794473930139,0.158,1.21734986372597e-06
"2944",2020,"MCMA",33,47,305413,479,0.335983284255814,0.158,1.10009490184051e-06
"2945",2020,"MCMA",33,47,305413,479,0.17635321707545,0.158,5.77425378341623e-07
"2946",2020,"MCMA",33,47,305413,479,0.107686950081992,0.158,3.52594519820675e-07
"2947",2020,"MCMA",33,47,305413,479,0.589871105390298,0.158,1.93138833445301e-06
"2948",2020,"MCMA",33,47,305413,479,0.207350166628463,0.158,6.78917291105692e-07
"2949",2020,"MCMA",33,47,305413,479,1.46285331405498,0.158,4.78975457513262e-06
"2950",2020,"MCMA",33,47,305413,479,0.245272865127925,0.158,8.03085871026855e-07
"2951",2020,"MCMA",33,47,305413,112,1.00032696967276,0.22,3.2753254434905e-06
"2952",2020,"MCMA",33,47,305413,154,1.2490789140202,0.088,4.08980270656521e-06
"2953",2020,"MCMA",33,47,305413,479,0.292401742104985,0.158,9.57397825583668e-07
"2954",2020,"MCMA",33,47,305413,479,4.58391673866662,0.158,1.50089116660608e-05
"2955",2020,"MCMA",33,47,305413,154,2.29713759072232,0.088,7.52141392384189e-06
"2956",2020,"MCMA",33,47,305413,479,0.0563350554546577,0.158,1.84455329192463e-07
"2957",2020,"MCMA",33,47,305413,479,0.968675788619893,0.158,3.17169141005751e-06
"2958",2020,"MCMA",33,47,305413,479,3.49192883465872,0.158,1.14334649627184e-05
"2959",2020,"MCMA",33,47,305413,479,2.14748893551743,0.158,7.03142608702783e-06
"2960",2020,"MCMA",33,47,305413,154,1.50568841442341,0.088,4.93000761075465e-06
"2961",2020,"MCMA",33,47,305413,479,0.223144252640488,0.158,7.30631154012724e-07
"2962",2020,"MCMA",33,47,305413,154,1.35524257901002,0.088,4.43740960276747e-06
"2963",2020,"MCMA",33,47,305413,479,1.09097437977183,0.158,3.57212816668522e-06
"2964",2020,"MCMA",33,48,305413,479,1.00385896701502,0.158,3.28689010295902e-06
"2965",2020,"MCMA",33,48,305413,154,2.59382572096648,0.088,8.49284647662832e-06
"2966",2020,"MCMA",33,48,305413,479,0.289767485916096,0.158,9.48772599450896e-07
"2967",2020,"MCMA",33,48,305413,479,0.178112373538048,0.158,5.83185304941335e-07
"2968",2020,"MCMA",33,48,305413,479,0.379817506889724,0.158,1.24361931839746e-06
"2969",2020,"MCMA",33,48,305413,479,3.42535761162255,0.158,1.12154938120596e-05
"2970",2020,"MCMA",33,48,305413,479,0.166532044545278,0.158,5.45268356439569e-07
"2971",2020,"MCMA",33,48,305413,479,0.158322109811598,0.158,5.18386937725631e-07
"2972",2020,"MCMA",33,48,305413,479,0.0590251097168786,0.158,1.93263252438104e-07
"2973",2020,"MCMA",33,48,305413,154,1.47883211223694,0.088,4.84207323276005e-06
"2974",2020,"MCMA",33,48,305413,154,1.58460358534684,0.088,5.18839599279285e-06
"2975",2020,"MCMA",33,48,305413,479,2.24200354521959,0.158,7.34089100732317e-06
"2976",2020,"MCMA",33,48,305413,479,0.18251981218455,0.158,5.97616382356186e-07
"2977",2020,"MCMA",33,48,305413,479,1.2607867139964,0.158,4.12813702755417e-06
"2978",2020,"MCMA",33,48,305413,479,0.146136838259505,0.158,4.78489253108102e-07
"2979",2020,"MCMA",33,48,305413,479,3.79290342659456,0.158,1.24189324835372e-05
"2980",2020,"MCMA",33,48,305413,479,2.15757084801111,0.158,7.06443683802299e-06
"2981",2020,"MCMA",33,48,305413,479,0.0892722376830682,0.158,2.92300058226297e-07
"2982",2020,"MCMA",33,48,305413,154,2.18864848012471,0.088,7.16619292605327e-06
"2983",2020,"MCMA",33,48,305413,479,0.229964592908659,0.158,7.52962686292524e-07
"2984",2020,"MCMA",33,48,305413,154,0.703190646921278,0.088,2.3024253942081e-06
"2985",2020,"MCMA",33,48,305413,154,1.89389992205768,0.088,6.20111102689695e-06
"2986",2020,"MCMA",33,48,305413,479,3.76118715241287,0.158,1.23150853186108e-05
"2987",2020,"MCMA",33,48,305413,479,1.11871163292093,0.158,3.66294700265191e-06
"2988",2020,"MCMA",33,48,305413,479,10.3925674877203,0.158,3.40279146196144e-05
"2989",2020,"MCMA",33,48,305413,479,0.0424323995182831,0.158,1.38934490405723e-07
"2990",2020,"MCMA",33,48,305413,154,4.11874980514419,0.088,1.34858365725892e-05
"2991",2020,"MCMA",33,48,305413,479,0.705017342709071,0.158,2.30840646177167e-06
"2992",2020,"MCMA",33,48,305413,479,0.230396694736747,0.158,7.54377497803784e-07
"2993",2020,"MCMA",33,48,305413,479,1.72140726273866,0.158,5.63632609855723e-06
"2994",2020,"MCMA",33,48,305413,479,0.0653337964069696,0.158,2.13919500502498e-07
"2995",2020,"MCMA",33,48,305413,479,3.62585285985558,0.158,1.18719663532842e-05
"2996",2020,"MCMA",33,48,305413,154,1.4409982852689,0.088,4.71819564088268e-06
"2997",2020,"MCMA",33,48,305413,154,6.05782946219797,0.088,1.98348775664362e-05
"2998",2020,"MCMA",33,48,305413,479,0.172322209041663,0.158,5.64226830690452e-07
"2999",2020,"MCMA",33,48,305413,479,0.113210678959167,0.158,3.70680615950097e-07
"3000",2020,"MCMA",33,48,305413,479,0.136457757310324,0.158,4.4679747525588e-07
"3001",2020,"MCMA",33,48,305413,154,0.842042712392829,0.088,2.75706244460069e-06
"3002",2020,"MCMA",33,48,305413,479,1.77516073015286,0.158,5.81232865055796e-06
"3003",2020,"MCMA",33,48,305413,479,0.330730739218879,0.158,1.08289673071834e-06
"3004",2020,"MCMA",33,48,305413,154,1.35284738893219,0.088,4.42956714001103e-06
"3005",2020,"MCMA",33,48,305413,154,0.434416835541699,0.088,1.42239143566809e-06
"3006",2020,"MCMA",33,48,305413,479,5.16465389004407,0.158,1.6910393107183e-05
"3007",2020,"MCMA",33,48,305413,479,0.207322457116825,0.158,6.78826563102505e-07
"3008",2020,"MCMA",33,48,305413,479,6.84959175849206,0.158,2.24273091141898e-05
"3009",2020,"MCMA",33,48,305413,479,2.45062230782068,0.158,8.02396200495945e-06
"3010",2020,"MCMA",33,48,305413,479,0.0504694935207278,0.158,1.65249984515158e-07
"3011",2020,"MCMA",33,48,305413,479,0.199026102017528,0.158,6.51662182086315e-07
"3012",2020,"MCMA",33,48,305413,479,0.162470287361247,0.158,5.31969128233726e-07
"3013",2020,"MCMA",33,48,305413,479,0.0274816762664237,0.158,8.99820121161303e-08
"3014",2020,"MCMA",33,48,305413,479,0.166272783448425,0.158,5.44419469532813e-07
"3015",2020,"MCMA",33,48,305413,479,2.77599498437126,0.158,9.08931507293817e-06
"3016",2020,"MCMA",33,48,305413,479,0.0686177703004416,0.158,2.24672067988074e-07
"3017",2020,"MCMA",33,48,305413,479,0.221581817443743,0.158,7.25515342974082e-07
"3018",2020,"MCMA",33,48,305413,479,0.0719017441939136,0.158,2.35424635473649e-07
"3019",2020,"MCMA",33,48,305413,479,0.380422449449048,0.158,1.24560005451322e-06
"3020",2020,"MCMA",33,48,305413,479,0.343780214427149,0.158,1.12562403835838e-06
"3021",2020,"MCMA",33,48,305413,479,0.180445723409725,0.158,5.90825287102139e-07
"3022",2020,"MCMA",33,48,305413,479,0.110185966162548,0.158,3.60776935371277e-07
"3023",2020,"MCMA",33,48,305413,479,0.603559833473909,0.158,1.97620871892784e-06
"3024",2020,"MCMA",33,48,305413,479,0.212161997591416,0.158,6.94672452028616e-07
"3025",2020,"MCMA",33,48,305413,479,1.4968007324983,0.158,4.90090707500433e-06
"3026",2020,"MCMA",33,48,305413,479,0.250964741753756,0.158,8.21722525739756e-07
"3027",2020,"MCMA",33,48,305413,112,1.02368610354223,0.22,3.35180920112187e-06
"3028",2020,"MCMA",33,48,305413,154,1.26762525331255,0.088,4.15052814815528e-06
"3029",2020,"MCMA",33,48,305413,479,0.299187305768424,0.158,9.79615490396362e-07
"3030",2020,"MCMA",33,48,305413,479,4.6902925031686,0.158,1.53572130301218e-05
"3031",2020,"MCMA",33,48,305413,154,2.33124551831645,0.088,7.63309197158093e-06
"3032",2020,"MCMA",33,48,305413,479,0.0576423838669956,0.158,1.88735855602072e-07
"3033",2020,"MCMA",33,48,305413,479,0.991155173269225,0.158,3.24529464452798e-06
"3034",2020,"MCMA",33,48,305413,479,3.57296359609755,0.158,1.16987934243059e-05
"3035",2020,"MCMA",33,48,305413,479,2.19732421619525,0.158,7.1945994970589e-06
"3036",2020,"MCMA",33,48,305413,154,1.52804489477786,0.088,5.00320842524013e-06
"3037",2020,"MCMA",33,48,305413,479,0.228322605961923,0.158,7.47586402549737e-07
"3038",2020,"MCMA",33,48,305413,154,1.37536523772408,0.088,4.50329631588729e-06
"3039",2020,"MCMA",33,48,305413,479,1.11629186268363,0.158,3.65502405818885e-06
"3040",2020,"MCMA",33,49,305413,479,1.0309310975751,0.158,3.37553115805515e-06
"3041",2020,"MCMA",33,49,305413,154,2.64194914379619,0.088,8.65041482777811e-06
"3042",2020,"MCMA",33,49,305413,479,0.297581953354795,0.158,9.74359157451698e-07
"3043",2020,"MCMA",33,49,305413,479,0.182915719017069,0.158,5.98912682227244e-07
"3044",2020,"MCMA",33,49,305413,479,0.390060448850082,0.158,1.27715732090671e-06
"3045",2020,"MCMA",33,49,305413,479,3.51773286703569,0.158,1.15179539411737e-05
"3046",2020,"MCMA",33,49,305413,479,0.171023090997522,0.158,5.59973187118825e-07
"3047",2020,"MCMA",33,49,305413,479,0.162591750237395,0.158,5.32366828646439e-07
"3048",2020,"MCMA",33,49,305413,479,0.0606169025175441,0.158,1.98475187754104e-07
"3049",2020,"MCMA",33,49,305413,154,1.5062689837492,0.088,4.93190854269201e-06
"3050",2020,"MCMA",33,49,305413,154,1.61400284210443,0.088,5.28465665215439e-06
"3051",2020,"MCMA",33,49,305413,479,2.30246603515761,0.158,7.53886060893808e-06
"3052",2020,"MCMA",33,49,305413,479,0.187442017740927,0.158,6.13732937828209e-07
"3053",2020,"MCMA",33,49,305413,479,1.29478768788939,0.158,4.2394648816173e-06
"3054",2020,"MCMA",33,49,305413,479,0.150077865530259,0.158,4.91393180808476e-07
"3055",2020,"MCMA",33,49,305413,479,3.89519068022327,0.158,1.27538470209954e-05
"3056",2020,"MCMA",33,49,305413,479,2.21575635176135,0.158,7.25495100654312e-06
"3057",2020,"MCMA",33,49,305413,479,0.091679736896959,0.158,3.00182824231316e-07
"3058",2020,"MCMA",33,49,305413,154,2.22925462238911,0.088,7.29914778476723e-06
"3059",2020,"MCMA",33,49,305413,479,0.236166292238923,0.158,7.73268630473894e-07
"3060",2020,"MCMA",33,49,305413,154,0.716236990227289,0.088,2.34514244720195e-06
"3061",2020,"MCMA",33,49,305413,154,1.92903757452585,0.088,6.31616065631081e-06
"3062",2020,"MCMA",33,49,305413,479,3.86261907960257,0.158,1.26471992993179e-05
"3063",2020,"MCMA",33,49,305413,479,1.1488811172615,0.158,3.76172958342148e-06
"3064",2020,"MCMA",33,49,305413,479,10.6728348889455,0.158,3.4945581520582e-05
"3065",2020,"MCMA",33,49,305413,479,0.0435767190865507,0.158,1.42681284315176e-07
"3066",2020,"MCMA",33,49,305413,154,4.19516524693759,0.088,1.37360402043711e-05
"3067",2020,"MCMA",33,49,305413,479,0.724030293906478,0.158,2.37065970966029e-06
"3068",2020,"MCMA",33,49,305413,479,0.236610047015772,0.158,7.74721596709283e-07
"3069",2020,"MCMA",33,49,305413,479,1.76783028001019,0.158,5.78832688854171e-06
"3070",2020,"MCMA",33,49,305413,479,0.0670957222595363,0.158,2.19688494790779e-07
"3071",2020,"MCMA",33,49,305413,479,3.72363508349353,0.158,1.21921302743941e-05
"3072",2020,"MCMA",33,49,305413,154,1.4677332232481,0.088,4.80573264153162e-06
"3073",2020,"MCMA",33,49,305413,154,6.17022077911768,0.088,2.02028753822453e-05
"3074",2020,"MCMA",33,49,305413,479,0.176969405007296,0.158,5.79442934673035e-07
"3075",2020,"MCMA",33,49,305413,479,0.116263751534382,0.158,3.80677153671853e-07
"3076",2020,"MCMA",33,49,305413,479,0.140137758528846,0.158,4.58846737135768e-07
"3077",2020,"MCMA",33,49,305413,154,0.857665187396299,0.088,2.80821440932868e-06
"3078",2020,"MCMA",33,49,305413,479,1.82303337425018,0.158,5.96907588822407e-06
"3079",2020,"MCMA",33,49,305413,479,0.33964990620006,0.158,1.11210035656655e-06
"3080",2020,"MCMA",33,49,305413,154,1.37794685741051,0.088,4.51174919669598e-06
"3081",2020,"MCMA",33,49,305413,154,0.442476600271508,0.088,1.44878115951681e-06
"3082",2020,"MCMA",33,49,305413,479,5.30393459480742,0.158,1.73664336318605e-05
"3083",2020,"MCMA",33,49,305413,479,0.212913541932047,0.158,6.97133199739524e-07
"3084",2020,"MCMA",33,49,305413,479,7.03431197165157,0.158,2.30321301701354e-05
"3085",2020,"MCMA",33,49,305413,479,2.5167108414202,0.158,8.24035270738377e-06
"3086",2020,"MCMA",33,49,305413,479,0.0518305579359381,0.158,1.69706456293406e-07
"3087",2020,"MCMA",33,49,305413,479,0.20439345021655,0.158,6.6923624802006e-07
"3088",2020,"MCMA",33,49,305413,479,0.166851796095143,0.158,5.46315304506171e-07
"3089",2020,"MCMA",33,49,305413,479,0.0282228038075827,0.158,9.24086525707247e-08
"3090",2020,"MCMA",33,49,305413,479,0.170756838131413,0.158,5.59101407377592e-07
"3091",2020,"MCMA",33,49,305413,479,2.85085818838734,0.158,9.3344362826315e-06
"3092",2020,"MCMA",33,49,305413,479,0.0704682585635871,0.158,2.30731038179734e-07
"3093",2020,"MCMA",33,49,305413,479,0.227557449568057,0.158,7.45081085507352e-07
"3094",2020,"MCMA",33,49,305413,479,0.0738407948676379,0.158,2.41773581568688e-07
"3095",2020,"MCMA",33,49,305413,479,0.390681705537671,0.158,1.27919147363626e-06
"3096",2020,"MCMA",33,49,305413,479,0.353051300460894,0.158,1.15597993687529e-06
"3097",2020,"MCMA",33,49,305413,479,0.185311994812053,0.158,6.06758699898343e-07
"3098",2020,"MCMA",33,49,305413,479,0.11315746809644,0.158,3.70506390024132e-07
"3099",2020,"MCMA",33,49,305413,479,0.619836672302383,0.158,2.02950323759101e-06
"3100",2020,"MCMA",33,49,305413,479,0.217883595432754,0.158,7.13406421575878e-07
"3101",2020,"MCMA",33,49,305413,479,1.53716654700419,0.158,5.03307503938664e-06
"3102",2020,"MCMA",33,49,305413,479,0.257732774393774,0.158,8.43882789513788e-07
"3103",2020,"MCMA",33,49,305413,112,1.05053632347184,0.22,3.43972366425739e-06
"3104",2020,"MCMA",33,49,305413,154,1.2911435897843,0.088,4.22753317568113e-06
"3105",2020,"MCMA",33,49,305413,479,0.307255807490099,0.158,1.00603382138317e-06
