"","year","state","CVE_GEO","age","births_grouped","births","ferty_rate"
"2848",2020,"MCMA",33,46,479,0.130929596482421,0.158
"2849",2020,"MCMA",33,46,154,0.820503691101862,0.088
"2850",2020,"MCMA",33,46,479,1.7032456246646,0.158
"2851",2020,"MCMA",33,46,479,0.317332213893746,0.158
"2852",2020,"MCMA",33,46,154,1.31824224564815,0.088
"2853",2020,"MCMA",33,46,154,0.423304675395692,0.088
"2854",2020,"MCMA",33,46,479,4.95542403102117,0.158
"2855",2020,"MCMA",33,46,479,0.198923433794381,0.158
"2856",2020,"MCMA",33,46,479,6.57210189208372,0.158
"2857",2020,"MCMA",33,46,479,2.35134298128689,0.158
"2858",2020,"MCMA",33,46,479,0.0484248792563228,0.158
"2859",2020,"MCMA",33,46,479,0.190963179670054,0.158
"2860",2020,"MCMA",33,46,479,0.155888309934738,0.158
"2861",2020,"MCMA",33,46,479,0.0263683417868333,0.158
"2862",2020,"MCMA",33,46,479,0.159536759741721,0.158
"2863",2020,"MCMA",33,46,479,2.66353419772534,0.158
"2864",2020,"MCMA",33,46,479,0.0658379351532882,0.158
"2865",2020,"MCMA",33,46,479,0.212605120570568,0.158
"2866",2020,"MCMA",33,46,479,0.068988869077501,0.158
"2867",2020,"MCMA",33,46,479,0.365010819325913,0.158
"2868",2020,"MCMA",33,46,479,0.329853030276802,0.158
"2869",2020,"MCMA",33,46,479,0.173135527204113,0.158
"2870",2020,"MCMA",33,46,479,0.105722125088718,0.158
"2871",2020,"MCMA",33,46,479,0.579108487544792,0.158
"2872",2020,"MCMA",33,46,479,0.203566915366905,0.158
"2873",2020,"MCMA",33,46,479,1.43616251493067,0.158
"2874",2020,"MCMA",33,46,479,0.240797687260893,0.158
"2875",2020,"MCMA",33,46,112,0.981767057778242,0.22
"2876",2020,"MCMA",33,46,154,1.2352000486071,0.088
"2877",2020,"MCMA",33,46,479,0.287066664358544,0.158
"2878",2020,"MCMA",33,46,479,4.50027991760001,0.158
"2879",2020,"MCMA",33,46,154,2.27161345201568,0.088
"2880",2020,"MCMA",33,46,479,0.0553071823013139,0.158
"2881",2020,"MCMA",33,46,479,0.951001609915696,0.158
"2882",2020,"MCMA",33,46,479,3.42821610954351,0.158
"2883",2020,"MCMA",33,46,479,2.10830647255353,0.158
"2884",2020,"MCMA",33,46,154,1.48895828902998,0.088
"2885",2020,"MCMA",33,46,479,0.219072827046584,0.158
"2886",2020,"MCMA",33,46,154,1.34018409940153,0.088
"2887",2020,"MCMA",33,46,479,1.07106877629096,0.158
"2888",2020,"MCMA",33,47,479,0.981091460511699,0.158
"2889",2020,"MCMA",33,47,154,2.55587604162667,0.088
"2890",2020,"MCMA",33,47,479,0.283195563627387,0.158
"2891",2020,"MCMA",33,47,479,0.174072787544302,0.158
"2892",2020,"MCMA",33,47,479,0.371203251459101,0.158
"2893",2020,"MCMA",33,47,479,3.34767055172535,0.158
"2894",2020,"MCMA",33,47,479,0.162755100241567,0.158
"2895",2020,"MCMA",33,47,479,0.154731366706046,0.158
"2896",2020,"MCMA",33,47,479,0.0576864211027454,0.158
"2897",2020,"MCMA",33,47,154,1.45719565300872,0.088
"2898",2020,"MCMA",33,47,154,1.56141960754195,0.088
"2899",2020,"MCMA",33,47,479,2.19115493802127,0.158
"2900",2020,"MCMA",33,47,479,0.178380265547582,0.158
"2901",2020,"MCMA",33,47,479,1.232192089997,0.158
"2902",2020,"MCMA",33,47,479,0.142822456932273,0.158
"2903",2020,"MCMA",33,47,479,3.70688043305768,0.158
"2904",2020,"MCMA",33,47,479,2.10863717313491,0.158
"2905",2020,"MCMA",33,47,479,0.0872475446546647,0.158
"2906",2020,"MCMA",33,47,154,2.15662685764756,0.088
"2907",2020,"MCMA",33,47,479,0.224748999347592,0.158
"2908",2020,"MCMA",33,47,154,0.692902423102031,0.088
"2909",2020,"MCMA",33,47,154,1.8661906992819,0.088
"2910",2020,"MCMA",33,47,479,3.67588348350466,0.158
"2911",2020,"MCMA",33,47,479,1.09333926965599,0.158
"2912",2020,"MCMA",33,47,479,10.1568642110275,0.158
"2913",2020,"MCMA",33,47,479,0.0414700333256925,0.158
"2914",2020,"MCMA",33,47,154,4.05848930532622,0.088
"2915",2020,"MCMA",33,47,479,0.689027559818736,0.158
"2916",2020,"MCMA",33,47,479,0.22517130111262,0.158
"2917",2020,"MCMA",33,47,479,1.68236577151623,0.158
"2918",2020,"MCMA",33,47,479,0.0638520268721457,0.158
"2919",2020,"MCMA",33,47,479,3.54361857069808,0.158
"2920",2020,"MCMA",33,47,154,1.41991536423332,0.088
"2921",2020,"MCMA",33,47,154,5.96919872508736,0.088
"2922",2020,"MCMA",33,47,479,0.168413943892935,0.158
"2923",2020,"MCMA",33,47,479,0.110643062437184,0.158
"2924",2020,"MCMA",33,47,479,0.133362897395659,0.158
"2925",2020,"MCMA",33,47,154,0.829722975308168,0.088
"2926",2020,"MCMA",33,47,479,1.73490011108564,0.158
"2927",2020,"MCMA",33,47,479,0.323229770951986,0.158
"2928",2020,"MCMA",33,47,154,1.3330541837871,0.088
"2929",2020,"MCMA",33,47,154,0.428060980761107,0.088
"2930",2020,"MCMA",33,47,479,5.04751961631372,0.158
"2931",2020,"MCMA",33,47,479,0.202620386860155,0.158
"2932",2020,"MCMA",33,47,479,6.69424311886164,0.158
"2933",2020,"MCMA",33,47,479,2.3950422301765,0.158
"2934",2020,"MCMA",33,47,479,0.0493248461552025,0.158
"2935",2020,"MCMA",33,47,479,0.194512192971629,0.158
"2936",2020,"MCMA",33,47,479,0.158785463650309,0.158
"2937",2020,"MCMA",33,47,479,0.0268583922557438,0.158
"2938",2020,"MCMA",33,47,479,0.162501719182551,0.158
"2939",2020,"MCMA",33,47,479,2.71303545924215,0.158
"2940",2020,"MCMA",33,47,479,0.0670615202863541,0.158
"2941",2020,"MCMA",33,47,479,0.21655634510606,0.158
"2942",2020,"MCMA",33,47,479,0.0702710137005625,0.158
"2943",2020,"MCMA",33,47,479,0.371794473930139,0.158
"2944",2020,"MCMA",33,47,479,0.335983284255814,0.158
"2945",2020,"MCMA",33,47,479,0.17635321707545,0.158
"2946",2020,"MCMA",33,47,479,0.107686950081992,0.158
"2947",2020,"MCMA",33,47,479,0.589871105390298,0.158
"2948",2020,"MCMA",33,47,479,0.207350166628463,0.158
"2949",2020,"MCMA",33,47,479,1.46285331405498,0.158
"2950",2020,"MCMA",33,47,479,0.245272865127925,0.158
"2951",2020,"MCMA",33,47,112,1.00032696967276,0.22
"2952",2020,"MCMA",33,47,154,1.2490789140202,0.088
"2953",2020,"MCMA",33,47,479,0.292401742104985,0.158
"2954",2020,"MCMA",33,47,479,4.58391673866662,0.158
"2955",2020,"MCMA",33,47,154,2.29713759072232,0.088
"2956",2020,"MCMA",33,47,479,0.0563350554546577,0.158
"2957",2020,"MCMA",33,47,479,0.968675788619893,0.158
"2958",2020,"MCMA",33,47,479,3.49192883465872,0.158
"2959",2020,"MCMA",33,47,479,2.14748893551743,0.158
"2960",2020,"MCMA",33,47,154,1.50568841442341,0.088
"2961",2020,"MCMA",33,47,479,0.223144252640488,0.158
"2962",2020,"MCMA",33,47,154,1.35524257901002,0.088
"2963",2020,"MCMA",33,47,479,1.09097437977183,0.158
"2964",2020,"MCMA",33,48,479,1.00385896701502,0.158
"2965",2020,"MCMA",33,48,154,2.59382572096648,0.088
"2966",2020,"MCMA",33,48,479,0.289767485916096,0.158
"2967",2020,"MCMA",33,48,479,0.178112373538048,0.158
"2968",2020,"MCMA",33,48,479,0.379817506889724,0.158
"2969",2020,"MCMA",33,48,479,3.42535761162255,0.158
"2970",2020,"MCMA",33,48,479,0.166532044545278,0.158
"2971",2020,"MCMA",33,48,479,0.158322109811598,0.158
"2972",2020,"MCMA",33,48,479,0.0590251097168786,0.158
"2973",2020,"MCMA",33,48,154,1.47883211223694,0.088
"2974",2020,"MCMA",33,48,154,1.58460358534684,0.088
"2975",2020,"MCMA",33,48,479,2.24200354521959,0.158
"2976",2020,"MCMA",33,48,479,0.18251981218455,0.158
"2977",2020,"MCMA",33,48,479,1.2607867139964,0.158
"2978",2020,"MCMA",33,48,479,0.146136838259505,0.158
"2979",2020,"MCMA",33,48,479,3.79290342659456,0.158
"2980",2020,"MCMA",33,48,479,2.15757084801111,0.158
"2981",2020,"MCMA",33,48,479,0.0892722376830682,0.158
"2982",2020,"MCMA",33,48,154,2.18864848012471,0.088
"2983",2020,"MCMA",33,48,479,0.229964592908659,0.158
"2984",2020,"MCMA",33,48,154,0.703190646921278,0.088
"2985",2020,"MCMA",33,48,154,1.89389992205768,0.088
"2986",2020,"MCMA",33,48,479,3.76118715241287,0.158
"2987",2020,"MCMA",33,48,479,1.11871163292093,0.158
"2988",2020,"MCMA",33,48,479,10.3925674877203,0.158
"2989",2020,"MCMA",33,48,479,0.0424323995182831,0.158
"2990",2020,"MCMA",33,48,154,4.11874980514419,0.088
"2991",2020,"MCMA",33,48,479,0.705017342709071,0.158
"2992",2020,"MCMA",33,48,479,0.230396694736747,0.158
"2993",2020,"MCMA",33,48,479,1.72140726273866,0.158
"2994",2020,"MCMA",33,48,479,0.0653337964069696,0.158
"2995",2020,"MCMA",33,48,479,3.62585285985558,0.158
"2996",2020,"MCMA",33,48,154,1.4409982852689,0.088
"2997",2020,"MCMA",33,48,154,6.05782946219797,0.088
"2998",2020,"MCMA",33,48,479,0.172322209041663,0.158
"2999",2020,"MCMA",33,48,479,0.113210678959167,0.158
"3000",2020,"MCMA",33,48,479,0.136457757310324,0.158
"3001",2020,"MCMA",33,48,154,0.842042712392829,0.088
"3002",2020,"MCMA",33,48,479,1.77516073015286,0.158
"3003",2020,"MCMA",33,48,479,0.330730739218879,0.158
"3004",2020,"MCMA",33,48,154,1.35284738893219,0.088
"3005",2020,"MCMA",33,48,154,0.434416835541699,0.088
"3006",2020,"MCMA",33,48,479,5.16465389004407,0.158
"3007",2020,"MCMA",33,48,479,0.207322457116825,0.158
"3008",2020,"MCMA",33,48,479,6.84959175849206,0.158
"3009",2020,"MCMA",33,48,479,2.45062230782068,0.158
"3010",2020,"MCMA",33,48,479,0.0504694935207278,0.158
"3011",2020,"MCMA",33,48,479,0.199026102017528,0.158
"3012",2020,"MCMA",33,48,479,0.162470287361247,0.158
"3013",2020,"MCMA",33,48,479,0.0274816762664237,0.158
"3014",2020,"MCMA",33,48,479,0.166272783448425,0.158
"3015",2020,"MCMA",33,48,479,2.77599498437126,0.158
"3016",2020,"MCMA",33,48,479,0.0686177703004416,0.158
"3017",2020,"MCMA",33,48,479,0.221581817443743,0.158
"3018",2020,"MCMA",33,48,479,0.0719017441939136,0.158
"3019",2020,"MCMA",33,48,479,0.380422449449048,0.158
"3020",2020,"MCMA",33,48,479,0.343780214427149,0.158
"3021",2020,"MCMA",33,48,479,0.180445723409725,0.158
"3022",2020,"MCMA",33,48,479,0.110185966162548,0.158
"3023",2020,"MCMA",33,48,479,0.603559833473909,0.158
"3024",2020,"MCMA",33,48,479,0.212161997591416,0.158
"3025",2020,"MCMA",33,48,479,1.4968007324983,0.158
"3026",2020,"MCMA",33,48,479,0.250964741753756,0.158
"3027",2020,"MCMA",33,48,112,1.02368610354223,0.22
"3028",2020,"MCMA",33,48,154,1.26762525331255,0.088
"3029",2020,"MCMA",33,48,479,0.299187305768424,0.158
"3030",2020,"MCMA",33,48,479,4.6902925031686,0.158
"3031",2020,"MCMA",33,48,154,2.33124551831645,0.088
"3032",2020,"MCMA",33,48,479,0.0576423838669956,0.158
"3033",2020,"MCMA",33,48,479,0.991155173269225,0.158
"3034",2020,"MCMA",33,48,479,3.57296359609755,0.158
"3035",2020,"MCMA",33,48,479,2.19732421619525,0.158
"3036",2020,"MCMA",33,48,154,1.52804489477786,0.088
"3037",2020,"MCMA",33,48,479,0.228322605961923,0.158
"3038",2020,"MCMA",33,48,154,1.37536523772408,0.088
"3039",2020,"MCMA",33,48,479,1.11629186268363,0.158
"3040",2020,"MCMA",33,49,479,1.0309310975751,0.158
"3041",2020,"MCMA",33,49,154,2.64194914379619,0.088
"3042",2020,"MCMA",33,49,479,0.297581953354795,0.158
"3043",2020,"MCMA",33,49,479,0.182915719017069,0.158
"3044",2020,"MCMA",33,49,479,0.390060448850082,0.158
"3045",2020,"MCMA",33,49,479,3.51773286703569,0.158
"3046",2020,"MCMA",33,49,479,0.171023090997522,0.158
"3047",2020,"MCMA",33,49,479,0.162591750237395,0.158
"3048",2020,"MCMA",33,49,479,0.0606169025175441,0.158
"3049",2020,"MCMA",33,49,154,1.5062689837492,0.088
"3050",2020,"MCMA",33,49,154,1.61400284210443,0.088
"3051",2020,"MCMA",33,49,479,2.30246603515761,0.158
"3052",2020,"MCMA",33,49,479,0.187442017740927,0.158
"3053",2020,"MCMA",33,49,479,1.29478768788939,0.158
"3054",2020,"MCMA",33,49,479,0.150077865530259,0.158
"3055",2020,"MCMA",33,49,479,3.89519068022327,0.158
"3056",2020,"MCMA",33,49,479,2.21575635176135,0.158
"3057",2020,"MCMA",33,49,479,0.091679736896959,0.158
"3058",2020,"MCMA",33,49,154,2.22925462238911,0.088
"3059",2020,"MCMA",33,49,479,0.236166292238923,0.158
"3060",2020,"MCMA",33,49,154,0.716236990227289,0.088
"3061",2020,"MCMA",33,49,154,1.92903757452585,0.088
"3062",2020,"MCMA",33,49,479,3.86261907960257,0.158
"3063",2020,"MCMA",33,49,479,1.1488811172615,0.158
"3064",2020,"MCMA",33,49,479,10.6728348889455,0.158
"3065",2020,"MCMA",33,49,479,0.0435767190865507,0.158
"3066",2020,"MCMA",33,49,154,4.19516524693759,0.088
"3067",2020,"MCMA",33,49,479,0.724030293906478,0.158
"3068",2020,"MCMA",33,49,479,0.236610047015772,0.158
"3069",2020,"MCMA",33,49,479,1.76783028001019,0.158
"3070",2020,"MCMA",33,49,479,0.0670957222595363,0.158
"3071",2020,"MCMA",33,49,479,3.72363508349353,0.158
"3072",2020,"MCMA",33,49,154,1.4677332232481,0.088
"3073",2020,"MCMA",33,49,154,6.17022077911768,0.088
"3074",2020,"MCMA",33,49,479,0.176969405007296,0.158
"3075",2020,"MCMA",33,49,479,0.116263751534382,0.158
"3076",2020,"MCMA",33,49,479,0.140137758528846,0.158
"3077",2020,"MCMA",33,49,154,0.857665187396299,0.088
"3078",2020,"MCMA",33,49,479,1.82303337425018,0.158
"3079",2020,"MCMA",33,49,479,0.33964990620006,0.158
"3080",2020,"MCMA",33,49,154,1.37794685741051,0.088
"3081",2020,"MCMA",33,49,154,0.442476600271508,0.088
"3082",2020,"MCMA",33,49,479,5.30393459480742,0.158
"3083",2020,"MCMA",33,49,479,0.212913541932047,0.158
"3084",2020,"MCMA",33,49,479,7.03431197165157,0.158
"3085",2020,"MCMA",33,49,479,2.5167108414202,0.158
"3086",2020,"MCMA",33,49,479,0.0518305579359381,0.158
"3087",2020,"MCMA",33,49,479,0.20439345021655,0.158
"3088",2020,"MCMA",33,49,479,0.166851796095143,0.158
"3089",2020,"MCMA",33,49,479,0.0282228038075827,0.158
"3090",2020,"MCMA",33,49,479,0.170756838131413,0.158
"3091",2020,"MCMA",33,49,479,2.85085818838734,0.158
"3092",2020,"MCMA",33,49,479,0.0704682585635871,0.158
"3093",2020,"MCMA",33,49,479,0.227557449568057,0.158
"3094",2020,"MCMA",33,49,479,0.0738407948676379,0.158
"3095",2020,"MCMA",33,49,479,0.390681705537671,0.158
"3096",2020,"MCMA",33,49,479,0.353051300460894,0.158
"3097",2020,"MCMA",33,49,479,0.185311994812053,0.158
"3098",2020,"MCMA",33,49,479,0.11315746809644,0.158
"3099",2020,"MCMA",33,49,479,0.619836672302383,0.158
"3100",2020,"MCMA",33,49,479,0.217883595432754,0.158
"3101",2020,"MCMA",33,49,479,1.53716654700419,0.158
"3102",2020,"MCMA",33,49,479,0.257732774393774,0.158
"3103",2020,"MCMA",33,49,112,1.05053632347184,0.22
"3104",2020,"MCMA",33,49,154,1.2911435897843,0.088
"3105",2020,"MCMA",33,49,479,0.307255807490099,0.158
"3106",2020,"MCMA",33,49,479,4.81678060078282,0.158
"3107",2020,"MCMA",33,49,154,2.37449727300874,0.088
"3108",2020,"MCMA",33,49,479,0.0591968872316279,0.158
"3109",2020,"MCMA",33,49,479,1.01788470713574,0.158
"3110",2020,"MCMA",33,49,479,3.66931949880723,0.158
"3111",2020,"MCMA",33,49,479,2.25658179123144,0.158
"3112",2020,"MCMA",33,49,154,1.55639481435025,0.088
"3113",2020,"MCMA",33,49,479,0.234480024086898,0.158
"3114",2020,"MCMA",33,49,154,1.40088248136358,0.088
"3115",2020,"MCMA",33,49,479,1.14639609051115,0.158
"3116",2020,"Mexico City",9,15,15013,3002.6,9.566
"3117",2020,"Mexico City",9,16,15013,3002.6,9.566
"3118",2020,"Mexico City",9,17,15013,3002.6,9.566
"3119",2020,"Mexico City",9,18,15013,3002.6,9.566
"3120",2020,"Mexico City",9,19,15013,3002.6,9.566
"3121",2020,"Mexico City",9,20,27145,5429,15.964
"3122",2020,"Mexico City",9,21,27145,5429,15.964
"3123",2020,"Mexico City",9,22,27145,5429,15.964
"3124",2020,"Mexico City",9,23,27145,5429,15.964
"3125",2020,"Mexico City",9,24,27145,5429,15.964
"3126",2020,"Mexico City",9,25,24162,4832.4,13.166
"3127",2020,"Mexico City",9,26,24162,4832.4,13.166
"3128",2020,"Mexico City",9,27,24162,4832.4,13.166
"3129",2020,"Mexico City",9,28,24162,4832.4,13.166
"3130",2020,"Mexico City",9,29,24162,4832.4,13.166
"3131",2020,"Mexico City",9,30,20485,4097,10.982
"3132",2020,"Mexico City",9,31,20485,4097,10.982
"3133",2020,"Mexico City",9,32,20485,4097,10.982
"3134",2020,"Mexico City",9,33,20485,4097,10.982
"3135",2020,"Mexico City",9,34,20485,4097,10.982
"3136",2020,"Mexico City",9,35,13056,2611.2,7.132
"3137",2020,"Mexico City",9,36,13056,2611.2,7.132
"3138",2020,"Mexico City",9,37,13056,2611.2,7.132
"3139",2020,"Mexico City",9,38,13056,2611.2,7.132
"3140",2020,"Mexico City",9,39,13056,2611.2,7.132
"3141",2020,"Mexico City",9,40,3170,634,1.764
"3142",2020,"Mexico City",9,41,3170,634,1.764
"3143",2020,"Mexico City",9,42,3170,634,1.764
"3144",2020,"Mexico City",9,43,3170,634,1.764
"3145",2020,"Mexico City",9,44,3170,634,1.764
"3146",2020,"Mexico City",9,45,154,30.8,0.088
"3147",2020,"Mexico City",9,46,154,30.8,0.088
"3148",2020,"Mexico City",9,47,154,30.8,0.088
"3149",2020,"Mexico City",9,48,154,30.8,0.088
"3150",2020,"Mexico City",9,49,154,30.8,0.088
"3151",2020,"Michoacan",16,15,16458,3291.6,15.452
"3152",2020,"Michoacan",16,16,16458,3291.6,15.452
"3153",2020,"Michoacan",16,17,16458,3291.6,15.452
"3154",2020,"Michoacan",16,18,16458,3291.6,15.452
"3155",2020,"Michoacan",16,19,16458,3291.6,15.452
"3156",2020,"Michoacan",16,20,24826,4965.2,24.184
"3157",2020,"Michoacan",16,21,24826,4965.2,24.184
"3158",2020,"Michoacan",16,22,24826,4965.2,24.184
"3159",2020,"Michoacan",16,23,24826,4965.2,24.184
"3160",2020,"Michoacan",16,24,24826,4965.2,24.184
"3161",2020,"Michoacan",16,25,23296,4659.2,23.146
"3162",2020,"Michoacan",16,26,23296,4659.2,23.146
"3163",2020,"Michoacan",16,27,23296,4659.2,23.146
"3164",2020,"Michoacan",16,28,23296,4659.2,23.146
"3165",2020,"Michoacan",16,29,23296,4659.2,23.146
"3166",2020,"Michoacan",16,30,16056,3211.2,17.046
"3167",2020,"Michoacan",16,31,16056,3211.2,17.046
"3168",2020,"Michoacan",16,32,16056,3211.2,17.046
"3169",2020,"Michoacan",16,33,16056,3211.2,17.046
"3170",2020,"Michoacan",16,34,16056,3211.2,17.046
"3171",2020,"Michoacan",16,35,7541,1508.2,8.822
"3172",2020,"Michoacan",16,36,7541,1508.2,8.822
"3173",2020,"Michoacan",16,37,7541,1508.2,8.822
"3174",2020,"Michoacan",16,38,7541,1508.2,8.822
"3175",2020,"Michoacan",16,39,7541,1508.2,8.822
"3176",2020,"Michoacan",16,40,2239,447.8,2.868
"3177",2020,"Michoacan",16,41,2239,447.8,2.868
"3178",2020,"Michoacan",16,42,2239,447.8,2.868
"3179",2020,"Michoacan",16,43,2239,447.8,2.868
"3180",2020,"Michoacan",16,44,2239,447.8,2.868
"3181",2020,"Michoacan",16,45,263,52.6,0.366
"3182",2020,"Michoacan",16,46,263,52.6,0.366
"3183",2020,"Michoacan",16,47,263,52.6,0.366
"3184",2020,"Michoacan",16,48,263,52.6,0.366
"3185",2020,"Michoacan",16,49,263,52.6,0.366
"3186",2020,"Morelos",17,15,5910,1182,13.97
"3187",2020,"Morelos",17,16,5910,1182,13.97
"3188",2020,"Morelos",17,17,5910,1182,13.97
"3189",2020,"Morelos",17,18,5910,1182,13.97
"3190",2020,"Morelos",17,19,5910,1182,13.97
"3191",2020,"Morelos",17,20,10292,2058.4,24.112
"3192",2020,"Morelos",17,21,10292,2058.4,24.112
"3193",2020,"Morelos",17,22,10292,2058.4,24.112
"3194",2020,"Morelos",17,23,10292,2058.4,24.112
"3195",2020,"Morelos",17,24,10292,2058.4,24.112
"3196",2020,"Morelos",17,25,8352,1670.4,19.554
"3197",2020,"Morelos",17,26,8352,1670.4,19.554
"3198",2020,"Morelos",17,27,8352,1670.4,19.554
"3199",2020,"Morelos",17,28,8352,1670.4,19.554
"3200",2020,"Morelos",17,29,8352,1670.4,19.554
"3201",2020,"Morelos",17,30,5580,1116,13.738
"3202",2020,"Morelos",17,31,5580,1116,13.738
"3203",2020,"Morelos",17,32,5580,1116,13.738
"3204",2020,"Morelos",17,33,5580,1116,13.738
"3205",2020,"Morelos",17,34,5580,1116,13.738
"3206",2020,"Morelos",17,35,2920,584,7.732
"3207",2020,"Morelos",17,36,2920,584,7.732
"3208",2020,"Morelos",17,37,2920,584,7.732
"3209",2020,"Morelos",17,38,2920,584,7.732
"3210",2020,"Morelos",17,39,2920,584,7.732
"3211",2020,"Morelos",17,40,576,115.2,1.62
"3212",2020,"Morelos",17,41,576,115.2,1.62
"3213",2020,"Morelos",17,42,576,115.2,1.62
"3214",2020,"Morelos",17,43,576,115.2,1.62
"3215",2020,"Morelos",17,44,576,115.2,1.62
"3216",2020,"Morelos",17,45,18,3.6,0.054
"3217",2020,"Morelos",17,46,18,3.6,0.054
"3218",2020,"Morelos",17,47,18,3.6,0.054
"3219",2020,"Morelos",17,48,18,3.6,0.054
"3220",2020,"Morelos",17,49,18,3.6,0.054
"3221",2020,"Nayarit",18,15,4327,865.4,15.896
"3222",2020,"Nayarit",18,16,4327,865.4,15.896
"3223",2020,"Nayarit",18,17,4327,865.4,15.896
"3224",2020,"Nayarit",18,18,4327,865.4,15.896
"3225",2020,"Nayarit",18,19,4327,865.4,15.896
"3226",2020,"Nayarit",18,20,7223,1444.6,27.546
"3227",2020,"Nayarit",18,21,7223,1444.6,27.546
"3228",2020,"Nayarit",18,22,7223,1444.6,27.546
"3229",2020,"Nayarit",18,23,7223,1444.6,27.546
"3230",2020,"Nayarit",18,24,7223,1444.6,27.546
"3231",2020,"Nayarit",18,25,5398,1079.6,20.934
"3232",2020,"Nayarit",18,26,5398,1079.6,20.934
"3233",2020,"Nayarit",18,27,5398,1079.6,20.934
"3234",2020,"Nayarit",18,28,5398,1079.6,20.934
"3235",2020,"Nayarit",18,29,5398,1079.6,20.934
"3236",2020,"Nayarit",18,30,3374,674.8,13.832
"3237",2020,"Nayarit",18,31,3374,674.8,13.832
"3238",2020,"Nayarit",18,32,3374,674.8,13.832
"3239",2020,"Nayarit",18,33,3374,674.8,13.832
"3240",2020,"Nayarit",18,34,3374,674.8,13.832
"3241",2020,"Nayarit",18,35,1544,308.8,6.81
"3242",2020,"Nayarit",18,36,1544,308.8,6.81
"3243",2020,"Nayarit",18,37,1544,308.8,6.81
"3244",2020,"Nayarit",18,38,1544,308.8,6.81
"3245",2020,"Nayarit",18,39,1544,308.8,6.81
"3246",2020,"Nayarit",18,40,550,110,2.592
"3247",2020,"Nayarit",18,41,550,110,2.592
"3248",2020,"Nayarit",18,42,550,110,2.592
"3249",2020,"Nayarit",18,43,550,110,2.592
"3250",2020,"Nayarit",18,44,550,110,2.592
"3251",2020,"Nayarit",18,45,74,14.8,0.376
"3252",2020,"Nayarit",18,46,74,14.8,0.376
"3253",2020,"Nayarit",18,47,74,14.8,0.376
"3254",2020,"Nayarit",18,48,74,14.8,0.376
"3255",2020,"Nayarit",18,49,74,14.8,0.376
"3256",2020,"Nuevo Leon",19,15,14509,2901.8,12.514
"3257",2020,"Nuevo Leon",19,16,14509,2901.8,12.514
"3258",2020,"Nuevo Leon",19,17,14509,2901.8,12.514
"3259",2020,"Nuevo Leon",19,18,14509,2901.8,12.514
"3260",2020,"Nuevo Leon",19,19,14509,2901.8,12.514
"3261",2020,"Nuevo Leon",19,20,24520,4904,20.984
"3262",2020,"Nuevo Leon",19,21,24520,4904,20.984
"3263",2020,"Nuevo Leon",19,22,24520,4904,20.984
"3264",2020,"Nuevo Leon",19,23,24520,4904,20.984
"3265",2020,"Nuevo Leon",19,24,24520,4904,20.984
"3266",2020,"Nuevo Leon",19,25,23402,4680.4,20.28
"3267",2020,"Nuevo Leon",19,26,23402,4680.4,20.28
"3268",2020,"Nuevo Leon",19,27,23402,4680.4,20.28
"3269",2020,"Nuevo Leon",19,28,23402,4680.4,20.28
"3270",2020,"Nuevo Leon",19,29,23402,4680.4,20.28
"3271",2020,"Nuevo Leon",19,30,17926,3585.2,16.44
"3272",2020,"Nuevo Leon",19,31,17926,3585.2,16.44
"3273",2020,"Nuevo Leon",19,32,17926,3585.2,16.44
"3274",2020,"Nuevo Leon",19,33,17926,3585.2,16.44
"3275",2020,"Nuevo Leon",19,34,17926,3585.2,16.44
"3276",2020,"Nuevo Leon",19,35,8604,1720.8,8.378
"3277",2020,"Nuevo Leon",19,36,8604,1720.8,8.378
"3278",2020,"Nuevo Leon",19,37,8604,1720.8,8.378
"3279",2020,"Nuevo Leon",19,38,8604,1720.8,8.378
"3280",2020,"Nuevo Leon",19,39,8604,1720.8,8.378
"3281",2020,"Nuevo Leon",19,40,1747,349.4,1.782
"3282",2020,"Nuevo Leon",19,41,1747,349.4,1.782
"3283",2020,"Nuevo Leon",19,42,1747,349.4,1.782
"3284",2020,"Nuevo Leon",19,43,1747,349.4,1.782
"3285",2020,"Nuevo Leon",19,44,1747,349.4,1.782
"3286",2020,"Nuevo Leon",19,45,74,14.8,0.08
"3287",2020,"Nuevo Leon",19,46,74,14.8,0.08
"3288",2020,"Nuevo Leon",19,47,74,14.8,0.08
"3289",2020,"Nuevo Leon",19,48,74,14.8,0.08
"3290",2020,"Nuevo Leon",19,49,74,14.8,0.08
"3291",2020,"Oaxaca",20,15,13093,2618.6,13.97
"3292",2020,"Oaxaca",20,16,13093,2618.6,13.97
"3293",2020,"Oaxaca",20,17,13093,2618.6,13.97
"3294",2020,"Oaxaca",20,18,13093,2618.6,13.97
"3295",2020,"Oaxaca",20,19,13093,2618.6,13.97
"3296",2020,"Oaxaca",20,20,21656,4331.2,24.48
"3297",2020,"Oaxaca",20,21,21656,4331.2,24.48
"3298",2020,"Oaxaca",20,22,21656,4331.2,24.48
"3299",2020,"Oaxaca",20,23,21656,4331.2,24.48
"3300",2020,"Oaxaca",20,24,21656,4331.2,24.48
"3301",2020,"Oaxaca",20,25,19385,3877,22.668
"3302",2020,"Oaxaca",20,26,19385,3877,22.668
"3303",2020,"Oaxaca",20,27,19385,3877,22.668
"3304",2020,"Oaxaca",20,28,19385,3877,22.668
"3305",2020,"Oaxaca",20,29,19385,3877,22.668
"3306",2020,"Oaxaca",20,30,12363,2472.6,15.382
