"","year","state","CVE_GEO","age","sex","population","ferty_rate"
"496",2020,"MCMA",33,15,"Female",167526,9.566
"497",2020,"MCMA",33,15,"Female",167526,9.566
"498",2020,"MCMA",33,15,"Female",167526,12.478
"499",2020,"MCMA",33,15,"Female",167526,12.478
"500",2020,"MCMA",33,15,"Female",167526,12.478
"501",2020,"MCMA",33,15,"Female",167526,12.478
"502",2020,"MCMA",33,15,"Female",167526,12.478
"503",2020,"MCMA",33,15,"Female",167526,12.478
"504",2020,"MCMA",33,15,"Female",167526,12.478
"505",2020,"MCMA",33,15,"Female",167526,12.478
"506",2020,"MCMA",33,15,"Female",167526,12.478
"507",2020,"MCMA",33,15,"Female",167526,12.478
"508",2020,"MCMA",33,15,"Female",167526,12.478
"509",2020,"MCMA",33,15,"Female",167526,12.478
"510",2020,"MCMA",33,15,"Female",167526,12.478
"511",2020,"MCMA",33,15,"Female",167526,12.478
"512",2020,"MCMA",33,15,"Female",167526,12.478
"513",2020,"MCMA",33,15,"Female",167526,12.478
"514",2020,"MCMA",33,15,"Female",167526,12.478
"515",2020,"MCMA",33,15,"Female",167526,12.478
"516",2020,"MCMA",33,15,"Female",167526,12.478
"517",2020,"MCMA",33,15,"Female",167526,12.478
"518",2020,"MCMA",33,15,"Female",167526,12.478
"519",2020,"MCMA",33,15,"Female",167526,13.708
"520",2020,"MCMA",33,15,"Female",167526,9.566
"521",2020,"MCMA",33,15,"Female",167526,12.478
"522",2020,"MCMA",33,15,"Female",167526,12.478
"523",2020,"MCMA",33,15,"Female",167526,9.566
"524",2020,"MCMA",33,15,"Female",167526,12.478
"525",2020,"MCMA",33,15,"Female",167526,12.478
"526",2020,"MCMA",33,15,"Female",167526,12.478
"527",2020,"MCMA",33,15,"Female",167526,12.478
"528",2020,"MCMA",33,15,"Female",167526,9.566
"529",2020,"MCMA",33,15,"Female",167526,12.478
"530",2020,"MCMA",33,15,"Female",167526,9.566
"531",2020,"MCMA",33,15,"Female",167526,12.478
"532",2020,"MCMA",33,16,"Female",167526,12.478
"533",2020,"MCMA",33,16,"Female",167526,9.566
"534",2020,"MCMA",33,16,"Female",167526,12.478
"535",2020,"MCMA",33,16,"Female",167526,12.478
"536",2020,"MCMA",33,16,"Female",167526,12.478
"537",2020,"MCMA",33,16,"Female",167526,12.478
"538",2020,"MCMA",33,16,"Female",167526,12.478
"539",2020,"MCMA",33,16,"Female",167526,12.478
"540",2020,"MCMA",33,16,"Female",167526,12.478
"541",2020,"MCMA",33,16,"Female",167526,9.566
"542",2020,"MCMA",33,16,"Female",167526,9.566
"543",2020,"MCMA",33,16,"Female",167526,12.478
"544",2020,"MCMA",33,16,"Female",167526,12.478
"545",2020,"MCMA",33,16,"Female",167526,12.478
"546",2020,"MCMA",33,16,"Female",167526,12.478
"547",2020,"MCMA",33,16,"Female",167526,12.478
"548",2020,"MCMA",33,16,"Female",167526,12.478
"549",2020,"MCMA",33,16,"Female",167526,12.478
"550",2020,"MCMA",33,16,"Female",167526,9.566
"551",2020,"MCMA",33,16,"Female",167526,12.478
"552",2020,"MCMA",33,16,"Female",167526,9.566
"553",2020,"MCMA",33,16,"Female",167526,9.566
"554",2020,"MCMA",33,16,"Female",167526,12.478
"555",2020,"MCMA",33,16,"Female",167526,12.478
"556",2020,"MCMA",33,16,"Female",167526,12.478
"557",2020,"MCMA",33,16,"Female",167526,12.478
"558",2020,"MCMA",33,16,"Female",167526,9.566
"559",2020,"MCMA",33,16,"Female",167526,12.478
"560",2020,"MCMA",33,16,"Female",167526,12.478
"561",2020,"MCMA",33,16,"Female",167526,12.478
"562",2020,"MCMA",33,16,"Female",167526,12.478
"563",2020,"MCMA",33,16,"Female",167526,12.478
"564",2020,"MCMA",33,16,"Female",167526,9.566
"565",2020,"MCMA",33,16,"Female",167526,9.566
"566",2020,"MCMA",33,16,"Female",167526,12.478
"567",2020,"MCMA",33,16,"Female",167526,12.478
"568",2020,"MCMA",33,16,"Female",167526,12.478
"569",2020,"MCMA",33,16,"Female",167526,9.566
"570",2020,"MCMA",33,16,"Female",167526,12.478
"571",2020,"MCMA",33,16,"Female",167526,12.478
"572",2020,"MCMA",33,16,"Female",167526,9.566
"573",2020,"MCMA",33,16,"Female",167526,9.566
"574",2020,"MCMA",33,16,"Female",167526,12.478
"575",2020,"MCMA",33,16,"Female",167526,12.478
"576",2020,"MCMA",33,16,"Female",167526,12.478
"577",2020,"MCMA",33,16,"Female",167526,12.478
"578",2020,"MCMA",33,16,"Female",167526,12.478
"579",2020,"MCMA",33,16,"Female",167526,12.478
"580",2020,"MCMA",33,16,"Female",167526,12.478
"581",2020,"MCMA",33,16,"Female",167526,12.478
"582",2020,"MCMA",33,16,"Female",167526,12.478
"583",2020,"MCMA",33,16,"Female",167526,12.478
"584",2020,"MCMA",33,16,"Female",167526,12.478
"585",2020,"MCMA",33,16,"Female",167526,12.478
"586",2020,"MCMA",33,16,"Female",167526,12.478
"587",2020,"MCMA",33,16,"Female",167526,12.478
"588",2020,"MCMA",33,16,"Female",167526,12.478
"589",2020,"MCMA",33,16,"Female",167526,12.478
"590",2020,"MCMA",33,16,"Female",167526,12.478
"591",2020,"MCMA",33,16,"Female",167526,12.478
"592",2020,"MCMA",33,16,"Female",167526,12.478
"593",2020,"MCMA",33,16,"Female",167526,12.478
"594",2020,"MCMA",33,16,"Female",167526,12.478
"595",2020,"MCMA",33,16,"Female",167526,13.708
"596",2020,"MCMA",33,16,"Female",167526,9.566
"597",2020,"MCMA",33,16,"Female",167526,12.478
"598",2020,"MCMA",33,16,"Female",167526,12.478
"599",2020,"MCMA",33,16,"Female",167526,9.566
"600",2020,"MCMA",33,16,"Female",167526,12.478
"601",2020,"MCMA",33,16,"Female",167526,12.478
"602",2020,"MCMA",33,16,"Female",167526,12.478
"603",2020,"MCMA",33,16,"Female",167526,12.478
"604",2020,"MCMA",33,16,"Female",167526,9.566
"605",2020,"MCMA",33,16,"Female",167526,12.478
"606",2020,"MCMA",33,16,"Female",167526,9.566
"607",2020,"MCMA",33,16,"Female",167526,12.478
"608",2020,"MCMA",33,17,"Female",167526,12.478
"609",2020,"MCMA",33,17,"Female",167526,9.566
"610",2020,"MCMA",33,17,"Female",167526,12.478
"611",2020,"MCMA",33,17,"Female",167526,12.478
"612",2020,"MCMA",33,17,"Female",167526,12.478
"613",2020,"MCMA",33,17,"Female",167526,12.478
"614",2020,"MCMA",33,17,"Female",167526,12.478
"615",2020,"MCMA",33,17,"Female",167526,12.478
"616",2020,"MCMA",33,17,"Female",167526,12.478
"617",2020,"MCMA",33,17,"Female",167526,9.566
"618",2020,"MCMA",33,17,"Female",167526,9.566
"619",2020,"MCMA",33,17,"Female",167526,12.478
"620",2020,"MCMA",33,17,"Female",167526,12.478
"621",2020,"MCMA",33,17,"Female",167526,12.478
"622",2020,"MCMA",33,17,"Female",167526,12.478
"623",2020,"MCMA",33,17,"Female",167526,12.478
"624",2020,"MCMA",33,17,"Female",167526,12.478
"625",2020,"MCMA",33,17,"Female",167526,12.478
"626",2020,"MCMA",33,17,"Female",167526,9.566
"627",2020,"MCMA",33,17,"Female",167526,12.478
"628",2020,"MCMA",33,17,"Female",167526,9.566
"629",2020,"MCMA",33,17,"Female",167526,9.566
"630",2020,"MCMA",33,17,"Female",167526,12.478
"631",2020,"MCMA",33,17,"Female",167526,12.478
"632",2020,"MCMA",33,17,"Female",167526,12.478
"633",2020,"MCMA",33,17,"Female",167526,12.478
"634",2020,"MCMA",33,17,"Female",167526,9.566
"635",2020,"MCMA",33,17,"Female",167526,12.478
"636",2020,"MCMA",33,17,"Female",167526,12.478
"637",2020,"MCMA",33,17,"Female",167526,12.478
"638",2020,"MCMA",33,17,"Female",167526,12.478
"639",2020,"MCMA",33,17,"Female",167526,12.478
"640",2020,"MCMA",33,17,"Female",167526,9.566
"641",2020,"MCMA",33,17,"Female",167526,9.566
"642",2020,"MCMA",33,17,"Female",167526,12.478
"643",2020,"MCMA",33,17,"Female",167526,12.478
"644",2020,"MCMA",33,17,"Female",167526,12.478
"645",2020,"MCMA",33,17,"Female",167526,9.566
"646",2020,"MCMA",33,17,"Female",167526,12.478
"647",2020,"MCMA",33,17,"Female",167526,12.478
"648",2020,"MCMA",33,17,"Female",167526,9.566
"649",2020,"MCMA",33,17,"Female",167526,9.566
"650",2020,"MCMA",33,17,"Female",167526,12.478
"651",2020,"MCMA",33,17,"Female",167526,12.478
"652",2020,"MCMA",33,17,"Female",167526,12.478
"653",2020,"MCMA",33,17,"Female",167526,12.478
"654",2020,"MCMA",33,17,"Female",167526,12.478
"655",2020,"MCMA",33,17,"Female",167526,12.478
"656",2020,"MCMA",33,17,"Female",167526,12.478
"657",2020,"MCMA",33,17,"Female",167526,12.478
"658",2020,"MCMA",33,17,"Female",167526,12.478
"659",2020,"MCMA",33,17,"Female",167526,12.478
"660",2020,"MCMA",33,17,"Female",167526,12.478
"661",2020,"MCMA",33,17,"Female",167526,12.478
"662",2020,"MCMA",33,17,"Female",167526,12.478
"663",2020,"MCMA",33,17,"Female",167526,12.478
"664",2020,"MCMA",33,17,"Female",167526,12.478
"665",2020,"MCMA",33,17,"Female",167526,12.478
"666",2020,"MCMA",33,17,"Female",167526,12.478
"667",2020,"MCMA",33,17,"Female",167526,12.478
"668",2020,"MCMA",33,17,"Female",167526,12.478
"669",2020,"MCMA",33,17,"Female",167526,12.478
"670",2020,"MCMA",33,17,"Female",167526,12.478
"671",2020,"MCMA",33,17,"Female",167526,13.708
"672",2020,"MCMA",33,17,"Female",167526,9.566
"673",2020,"MCMA",33,17,"Female",167526,12.478
"674",2020,"MCMA",33,17,"Female",167526,12.478
"675",2020,"MCMA",33,17,"Female",167526,9.566
"676",2020,"MCMA",33,17,"Female",167526,12.478
"677",2020,"MCMA",33,17,"Female",167526,12.478
"678",2020,"MCMA",33,17,"Female",167526,12.478
"679",2020,"MCMA",33,17,"Female",167526,12.478
"680",2020,"MCMA",33,17,"Female",167526,9.566
"681",2020,"MCMA",33,17,"Female",167526,12.478
"682",2020,"MCMA",33,17,"Female",167526,9.566
"683",2020,"MCMA",33,17,"Female",167526,12.478
"684",2020,"MCMA",33,18,"Female",167526,12.478
"685",2020,"MCMA",33,18,"Female",167526,9.566
"686",2020,"MCMA",33,18,"Female",167526,12.478
"687",2020,"MCMA",33,18,"Female",167526,12.478
"688",2020,"MCMA",33,18,"Female",167526,12.478
"689",2020,"MCMA",33,18,"Female",167526,12.478
"690",2020,"MCMA",33,18,"Female",167526,12.478
"691",2020,"MCMA",33,18,"Female",167526,12.478
"692",2020,"MCMA",33,18,"Female",167526,12.478
"693",2020,"MCMA",33,18,"Female",167526,9.566
"694",2020,"MCMA",33,18,"Female",167526,9.566
"695",2020,"MCMA",33,18,"Female",167526,12.478
"696",2020,"MCMA",33,18,"Female",167526,12.478
"697",2020,"MCMA",33,18,"Female",167526,12.478
"698",2020,"MCMA",33,18,"Female",167526,12.478
"699",2020,"MCMA",33,18,"Female",167526,12.478
"700",2020,"MCMA",33,18,"Female",167526,12.478
"701",2020,"MCMA",33,18,"Female",167526,12.478
"702",2020,"MCMA",33,18,"Female",167526,9.566
"703",2020,"MCMA",33,18,"Female",167526,12.478
"704",2020,"MCMA",33,18,"Female",167526,9.566
"705",2020,"MCMA",33,18,"Female",167526,9.566
"706",2020,"MCMA",33,18,"Female",167526,12.478
"707",2020,"MCMA",33,18,"Female",167526,12.478
"708",2020,"MCMA",33,18,"Female",167526,12.478
"709",2020,"MCMA",33,18,"Female",167526,12.478
"710",2020,"MCMA",33,18,"Female",167526,9.566
"711",2020,"MCMA",33,18,"Female",167526,12.478
"712",2020,"MCMA",33,18,"Female",167526,12.478
"713",2020,"MCMA",33,18,"Female",167526,12.478
"714",2020,"MCMA",33,18,"Female",167526,12.478
"715",2020,"MCMA",33,18,"Female",167526,12.478
"716",2020,"MCMA",33,18,"Female",167526,9.566
"717",2020,"MCMA",33,18,"Female",167526,9.566
"718",2020,"MCMA",33,18,"Female",167526,12.478
"719",2020,"MCMA",33,18,"Female",167526,12.478
"720",2020,"MCMA",33,18,"Female",167526,12.478
"721",2020,"MCMA",33,18,"Female",167526,9.566
"722",2020,"MCMA",33,18,"Female",167526,12.478
"723",2020,"MCMA",33,18,"Female",167526,12.478
"724",2020,"MCMA",33,18,"Female",167526,9.566
"725",2020,"MCMA",33,18,"Female",167526,9.566
"726",2020,"MCMA",33,18,"Female",167526,12.478
"727",2020,"MCMA",33,18,"Female",167526,12.478
"728",2020,"MCMA",33,18,"Female",167526,12.478
"729",2020,"MCMA",33,18,"Female",167526,12.478
"730",2020,"MCMA",33,18,"Female",167526,12.478
"731",2020,"MCMA",33,18,"Female",167526,12.478
"732",2020,"MCMA",33,18,"Female",167526,12.478
"733",2020,"MCMA",33,18,"Female",167526,12.478
"734",2020,"MCMA",33,18,"Female",167526,12.478
"735",2020,"MCMA",33,18,"Female",167526,12.478
"736",2020,"MCMA",33,18,"Female",167526,12.478
"737",2020,"MCMA",33,18,"Female",167526,12.478
"738",2020,"MCMA",33,18,"Female",167526,12.478
"739",2020,"MCMA",33,18,"Female",167526,12.478
"740",2020,"MCMA",33,18,"Female",167526,12.478
"741",2020,"MCMA",33,18,"Female",167526,12.478
"742",2020,"MCMA",33,18,"Female",167526,12.478
"743",2020,"MCMA",33,18,"Female",167526,12.478
"744",2020,"MCMA",33,18,"Female",167526,12.478
"745",2020,"MCMA",33,18,"Female",167526,12.478
"746",2020,"MCMA",33,18,"Female",167526,12.478
"747",2020,"MCMA",33,18,"Female",167526,13.708
"748",2020,"MCMA",33,18,"Female",167526,9.566
"749",2020,"MCMA",33,18,"Female",167526,12.478
"750",2020,"MCMA",33,18,"Female",167526,12.478
"751",2020,"MCMA",33,18,"Female",167526,9.566
"752",2020,"MCMA",33,18,"Female",167526,12.478
"753",2020,"MCMA",33,18,"Female",167526,12.478
"754",2020,"MCMA",33,18,"Female",167526,12.478
"755",2020,"MCMA",33,18,"Female",167526,12.478
"756",2020,"MCMA",33,18,"Female",167526,9.566
"757",2020,"MCMA",33,18,"Female",167526,12.478
"758",2020,"MCMA",33,18,"Female",167526,9.566
"759",2020,"MCMA",33,18,"Female",167526,12.478
"760",2020,"MCMA",33,19,"Female",167526,12.478
"761",2020,"MCMA",33,19,"Female",167526,9.566
"762",2020,"MCMA",33,19,"Female",167526,12.478
"763",2020,"MCMA",33,19,"Female",167526,12.478
"764",2020,"MCMA",33,19,"Female",167526,12.478
"765",2020,"MCMA",33,19,"Female",167526,12.478
"766",2020,"MCMA",33,19,"Female",167526,12.478
"767",2020,"MCMA",33,19,"Female",167526,12.478
"768",2020,"MCMA",33,19,"Female",167526,12.478
"769",2020,"MCMA",33,19,"Female",167526,9.566
"770",2020,"MCMA",33,19,"Female",167526,9.566
"771",2020,"MCMA",33,19,"Female",167526,12.478
"772",2020,"MCMA",33,19,"Female",167526,12.478
"773",2020,"MCMA",33,19,"Female",167526,12.478
"774",2020,"MCMA",33,19,"Female",167526,12.478
"775",2020,"MCMA",33,19,"Female",167526,12.478
"776",2020,"MCMA",33,19,"Female",167526,12.478
"777",2020,"MCMA",33,19,"Female",167526,12.478
"778",2020,"MCMA",33,19,"Female",167526,9.566
"779",2020,"MCMA",33,19,"Female",167526,12.478
"780",2020,"MCMA",33,19,"Female",167526,9.566
"781",2020,"MCMA",33,19,"Female",167526,9.566
"782",2020,"MCMA",33,19,"Female",167526,12.478
"783",2020,"MCMA",33,19,"Female",167526,12.478
"784",2020,"MCMA",33,19,"Female",167526,12.478
"785",2020,"MCMA",33,19,"Female",167526,12.478
"786",2020,"MCMA",33,19,"Female",167526,9.566
"787",2020,"MCMA",33,19,"Female",167526,12.478
"788",2020,"MCMA",33,19,"Female",167526,12.478
"789",2020,"MCMA",33,19,"Female",167526,12.478
"790",2020,"MCMA",33,19,"Female",167526,12.478
"791",2020,"MCMA",33,19,"Female",167526,12.478
"792",2020,"MCMA",33,19,"Female",167526,9.566
"793",2020,"MCMA",33,19,"Female",167526,9.566
"794",2020,"MCMA",33,19,"Female",167526,12.478
"795",2020,"MCMA",33,19,"Female",167526,12.478
"796",2020,"MCMA",33,19,"Female",167526,12.478
"797",2020,"MCMA",33,19,"Female",167526,9.566
"798",2020,"MCMA",33,19,"Female",167526,12.478
"799",2020,"MCMA",33,19,"Female",167526,12.478
"800",2020,"MCMA",33,19,"Female",167526,9.566
"801",2020,"MCMA",33,19,"Female",167526,9.566
"802",2020,"MCMA",33,19,"Female",167526,12.478
"803",2020,"MCMA",33,19,"Female",167526,12.478
"804",2020,"MCMA",33,19,"Female",167526,12.478
"805",2020,"MCMA",33,19,"Female",167526,12.478
"806",2020,"MCMA",33,19,"Female",167526,12.478
"807",2020,"MCMA",33,19,"Female",167526,12.478
"808",2020,"MCMA",33,19,"Female",167526,12.478
"809",2020,"MCMA",33,19,"Female",167526,12.478
"810",2020,"MCMA",33,19,"Female",167526,12.478
"811",2020,"MCMA",33,19,"Female",167526,12.478
"812",2020,"MCMA",33,19,"Female",167526,12.478
"813",2020,"MCMA",33,19,"Female",167526,12.478
"814",2020,"MCMA",33,19,"Female",167526,12.478
"815",2020,"MCMA",33,19,"Female",167526,12.478
"816",2020,"MCMA",33,19,"Female",167526,12.478
"817",2020,"MCMA",33,19,"Female",167526,12.478
"818",2020,"MCMA",33,19,"Female",167526,12.478
"819",2020,"MCMA",33,19,"Female",167526,12.478
"820",2020,"MCMA",33,19,"Female",167526,12.478
"821",2020,"MCMA",33,19,"Female",167526,12.478
"822",2020,"MCMA",33,19,"Female",167526,12.478
"823",2020,"MCMA",33,19,"Female",167526,13.708
"824",2020,"MCMA",33,19,"Female",167526,9.566
"825",2020,"MCMA",33,19,"Female",167526,12.478
"826",2020,"MCMA",33,19,"Female",167526,12.478
"827",2020,"MCMA",33,19,"Female",167526,9.566
"828",2020,"MCMA",33,19,"Female",167526,12.478
"829",2020,"MCMA",33,19,"Female",167526,12.478
"830",2020,"MCMA",33,19,"Female",167526,12.478
"831",2020,"MCMA",33,19,"Female",167526,12.478
"832",2020,"MCMA",33,19,"Female",167526,9.566
"833",2020,"MCMA",33,19,"Female",167526,12.478
"834",2020,"MCMA",33,19,"Female",167526,9.566
"835",2020,"MCMA",33,19,"Female",167526,12.478
"836",2020,"MCMA",33,20,"Female",174491.4,23.436
"837",2020,"MCMA",33,20,"Female",174491.4,15.964
"838",2020,"MCMA",33,20,"Female",174491.4,23.436
"839",2020,"MCMA",33,20,"Female",174491.4,23.436
"840",2020,"MCMA",33,20,"Female",174491.4,23.436
"841",2020,"MCMA",33,20,"Female",174491.4,23.436
"842",2020,"MCMA",33,20,"Female",174491.4,23.436
"843",2020,"MCMA",33,20,"Female",174491.4,23.436
"844",2020,"MCMA",33,20,"Female",174491.4,23.436
"845",2020,"MCMA",33,20,"Female",174491.4,15.964
"846",2020,"MCMA",33,20,"Female",174491.4,15.964
"847",2020,"MCMA",33,20,"Female",174491.4,23.436
"848",2020,"MCMA",33,20,"Female",174491.4,23.436
"849",2020,"MCMA",33,20,"Female",174491.4,23.436
"850",2020,"MCMA",33,20,"Female",174491.4,23.436
"851",2020,"MCMA",33,20,"Female",174491.4,23.436
"852",2020,"MCMA",33,20,"Female",174491.4,23.436
"853",2020,"MCMA",33,20,"Female",174491.4,23.436
"854",2020,"MCMA",33,20,"Female",174491.4,15.964
"855",2020,"MCMA",33,20,"Female",174491.4,23.436
"856",2020,"MCMA",33,20,"Female",174491.4,15.964
"857",2020,"MCMA",33,20,"Female",174491.4,15.964
"858",2020,"MCMA",33,20,"Female",174491.4,23.436
"859",2020,"MCMA",33,20,"Female",174491.4,23.436
"860",2020,"MCMA",33,20,"Female",174491.4,23.436
"861",2020,"MCMA",33,20,"Female",174491.4,23.436
"862",2020,"MCMA",33,20,"Female",174491.4,15.964
"863",2020,"MCMA",33,20,"Female",174491.4,23.436
"864",2020,"MCMA",33,20,"Female",174491.4,23.436
"865",2020,"MCMA",33,20,"Female",174491.4,23.436
"866",2020,"MCMA",33,20,"Female",174491.4,23.436
"867",2020,"MCMA",33,20,"Female",174491.4,23.436
"868",2020,"MCMA",33,20,"Female",174491.4,15.964
"869",2020,"MCMA",33,20,"Female",174491.4,15.964
"870",2020,"MCMA",33,20,"Female",174491.4,23.436
"871",2020,"MCMA",33,20,"Female",174491.4,23.436
"872",2020,"MCMA",33,20,"Female",174491.4,23.436
"873",2020,"MCMA",33,20,"Female",174491.4,15.964
"874",2020,"MCMA",33,20,"Female",174491.4,23.436
"875",2020,"MCMA",33,20,"Female",174491.4,23.436
"876",2020,"MCMA",33,20,"Female",174491.4,15.964
"877",2020,"MCMA",33,20,"Female",174491.4,15.964
"878",2020,"MCMA",33,20,"Female",174491.4,23.436
"879",2020,"MCMA",33,20,"Female",174491.4,23.436
"880",2020,"MCMA",33,20,"Female",174491.4,23.436
"881",2020,"MCMA",33,20,"Female",174491.4,23.436
"882",2020,"MCMA",33,20,"Female",174491.4,23.436
"883",2020,"MCMA",33,20,"Female",174491.4,23.436
"884",2020,"MCMA",33,20,"Female",174491.4,23.436
"885",2020,"MCMA",33,20,"Female",174491.4,23.436
"886",2020,"MCMA",33,20,"Female",174491.4,23.436
"887",2020,"MCMA",33,20,"Female",174491.4,23.436
"888",2020,"MCMA",33,20,"Female",174491.4,23.436
"889",2020,"MCMA",33,20,"Female",174491.4,23.436
"890",2020,"MCMA",33,20,"Female",174491.4,23.436
"891",2020,"MCMA",33,20,"Female",174491.4,23.436
"892",2020,"MCMA",33,20,"Female",174491.4,23.436
"893",2020,"MCMA",33,20,"Female",174491.4,23.436
"894",2020,"MCMA",33,20,"Female",174491.4,23.436
"895",2020,"MCMA",33,20,"Female",174491.4,23.436
"896",2020,"MCMA",33,20,"Female",174491.4,23.436
"897",2020,"MCMA",33,20,"Female",174491.4,23.436
"898",2020,"MCMA",33,20,"Female",174491.4,23.436
"899",2020,"MCMA",33,20,"Female",174491.4,24.61
"900",2020,"MCMA",33,20,"Female",174491.4,15.964
"901",2020,"MCMA",33,20,"Female",174491.4,23.436
"902",2020,"MCMA",33,20,"Female",174491.4,23.436
"903",2020,"MCMA",33,20,"Female",174491.4,15.964
"904",2020,"MCMA",33,20,"Female",174491.4,23.436
"905",2020,"MCMA",33,20,"Female",174491.4,23.436
"906",2020,"MCMA",33,20,"Female",174491.4,23.436
"907",2020,"MCMA",33,20,"Female",174491.4,23.436
"908",2020,"MCMA",33,20,"Female",174491.4,15.964
"909",2020,"MCMA",33,20,"Female",174491.4,23.436
"910",2020,"MCMA",33,20,"Female",174491.4,15.964
"911",2020,"MCMA",33,20,"Female",174491.4,23.436
"912",2020,"MCMA",33,21,"Female",174491.4,23.436
"913",2020,"MCMA",33,21,"Female",174491.4,15.964
"914",2020,"MCMA",33,21,"Female",174491.4,23.436
"915",2020,"MCMA",33,21,"Female",174491.4,23.436
"916",2020,"MCMA",33,21,"Female",174491.4,23.436
"917",2020,"MCMA",33,21,"Female",174491.4,23.436
"918",2020,"MCMA",33,21,"Female",174491.4,23.436
"919",2020,"MCMA",33,21,"Female",174491.4,23.436
"920",2020,"MCMA",33,21,"Female",174491.4,23.436
"921",2020,"MCMA",33,21,"Female",174491.4,15.964
"922",2020,"MCMA",33,21,"Female",174491.4,15.964
"923",2020,"MCMA",33,21,"Female",174491.4,23.436
"924",2020,"MCMA",33,21,"Female",174491.4,23.436
"925",2020,"MCMA",33,21,"Female",174491.4,23.436
"926",2020,"MCMA",33,21,"Female",174491.4,23.436
"927",2020,"MCMA",33,21,"Female",174491.4,23.436
"928",2020,"MCMA",33,21,"Female",174491.4,23.436
